Item Name,Listings,Price,Currency,Timestamp
Sticker | FL1T (Gold) | Berlin 2019,16,16.81,CDN,2023-08-30 06:30:12.144715
Sticker | CeRq (Gold) | Berlin 2019,8,"5,774.95",P,2023-08-31 10:08:04.574417
Sticker | somebody (Gold) | Berlin 2019,3,"6,216.48",P,2023-08-31 10:08:06.214409
Sticker | kennyS (Gold) | Berlin 2019,26,"6,752.52",P,2023-08-31 10:08:06.214409
Sticker | arT (Gold) | Berlin 2019,5,"6,776.72",P,2023-08-31 10:08:06.214409
Sticker | ropz (Gold) | Berlin 2019,3,"9,262.17",P,2023-08-31 10:08:06.214409
Sticker | DickStacy (Gold) | Berlin 2019,8,"16,994.21",P,2023-08-31 10:08:06.214409
Sticker | Lekr0 (Gold) | Berlin 2019,20,20.06,CDN,2023-08-31 10:51:02.302081
Sticker | REZ (Gold) | Berlin 2019,23,13.17,CDN,2023-08-31 10:51:02.302081
Sticker | flamie (Gold) | Berlin 2019,23,9.79,CDN,2023-08-31 10:51:02.302081
Sticker | dexter (Gold) | Berlin 2019,9,29.73,CDN,2023-08-31 10:51:02.302081
Sticker | CeRq (Gold) | Berlin 2019,8,137.60,CDN,2023-08-31 10:51:02.302081
Sticker | Keoz (Gold) | Berlin 2019,12,13.99,CDN,2023-08-31 10:51:02.302081
Sticker | erkaSt (Gold) | Berlin 2019,16,11.91,CDN,2023-08-31 10:51:02.302081
Sticker | TACO (Gold) | Berlin 2019,10,22.25,CDN,2023-08-31 10:51:02.302081
Sticker | ottoNd (Foil) | Berlin 2019,215,0.72,CDN,2023-08-31 10:51:02.302081
Sticker | dephh (Gold) | Berlin 2019,39,12.94,CDN,2023-08-31 10:51:02.302081
Sticker | Aerial | Berlin 2019,"2,170",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | Rickeh | Berlin 2019,"2,473",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | dephh | Berlin 2019,"2,112",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | loWel | Berlin 2019,"2,699",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | qikert | Berlin 2019,"1,906",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | RpK | Berlin 2019,"3,816",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | ShahZaM | Berlin 2019,"1,801",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | Lekr0 | Berlin 2019,"2,484",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | jkaem | Berlin 2019,"2,094",0.04,CDN,2023-08-31 10:51:17.114703
Sticker | AZR | Berlin 2019,"2,652",0.05,CDN,2023-08-31 10:51:17.114703
Sticker | REZ | Berlin 2019,"1,682",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | allu | Berlin 2019,"1,480",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | AdreN | Berlin 2019,"1,421",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | Magisk | Berlin 2019,"1,856",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | SANJI | Berlin 2019,"1,444",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | ANGE1 | Berlin 2019,"1,748",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | sergej | Berlin 2019,"2,443",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | NBK- | Berlin 2019,"1,302",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | ALEX | Berlin 2019,"1,386",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | xseveN | Berlin 2019,"1,810",0.05,CDN,2023-08-31 10:51:22.445716
Sticker | oskar | Berlin 2019,"1,445",0.05,CDN,2023-08-31 10:51:27.171653
Sticker | Golden | Berlin 2019,"1,761",0.05,CDN,2023-08-31 10:51:27.171653
Sticker | Krad | Berlin 2019,888,0.05,CDN,2023-08-31 10:51:27.171653
Sticker | CeRq | Berlin 2019,886,0.05,CDN,2023-08-31 10:51:27.171653
Sticker | NAF | Berlin 2019,"1,622",0.05,CDN,2023-08-31 10:51:27.171653
Sticker | Gratisfaction | Berlin 2019,813,0.05,CDN,2023-08-31 10:51:27.171653
Sticker | ISSAA | Berlin 2019,"1,734",0.05,CDN,2023-08-31 10:51:27.171653
Sticker | v4lde | Berlin 2019,737,0.05,CDN,2023-08-31 10:51:27.171653
Sticker | AmaNEk | Berlin 2019,"1,005",0.05,CDN,2023-08-31 10:51:27.171653
Sticker | DeadFox | Berlin 2019,"1,201",0.05,CDN,2023-08-31 10:51:27.171653
Sticker | JaCkz | Berlin 2019,"1,071",0.06,CDN,2023-08-31 10:51:29.390540
Sticker | buster | Berlin 2019,"1,095",0.06,CDN,2023-08-31 10:51:29.390540
Sticker | apEX | Berlin 2019,"1,154",0.06,CDN,2023-08-31 10:51:29.390540
Sticker | yel | Berlin 2019,437,0.06,CDN,2023-08-31 10:51:29.390540
Sticker | nitr0 | Berlin 2019,"1,565",0.06,CDN,2023-08-31 10:51:29.390540
Sticker | Kjaerbye | Berlin 2019,495,0.06,CDN,2023-08-31 10:51:29.390540
Sticker | EliGE | Berlin 2019,"1,443",0.06,CDN,2023-08-31 10:51:29.390540
Sticker | Aleksib | Berlin 2019,"1,025",0.06,CDN,2023-08-31 10:51:29.390540
Sticker | Xyp9x | Berlin 2019,903,0.06,CDN,2023-08-31 10:51:29.390540
Sticker | SicK | Berlin 2019,657,0.06,CDN,2023-08-31 10:51:29.390540
Sticker | neaLaN | Berlin 2019,604,0.06,CDN,2023-08-31 10:51:32.068373
Sticker | svyat | Berlin 2019,759,0.06,CDN,2023-08-31 10:51:32.068373
Sticker | gla1ve | Berlin 2019,"1,604",0.06,CDN,2023-08-31 10:51:32.068373
Sticker | ableJ | Berlin 2019,631,0.06,CDN,2023-08-31 10:51:32.068373
Sticker | xand | Berlin 2019,478,0.06,CDN,2023-08-31 10:51:32.068373
Sticker | flamie | Berlin 2019,"1,290",0.06,CDN,2023-08-31 10:51:32.068373
Sticker | yuurih | Berlin 2019,357,0.07,CDN,2023-08-31 10:51:32.068373
Sticker | Jame | Berlin 2019,"1,106",0.07,CDN,2023-08-31 10:51:32.068373
Sticker | speed4k | Berlin 2019,479,0.07,CDN,2023-08-31 10:51:32.068373
Sticker | dupreeh | Berlin 2019,"1,090",0.07,CDN,2023-08-31 10:51:32.068373
Sticker | Sico | Berlin 2019,248,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | FL1T | Berlin 2019,355,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | shox | Berlin 2019,"1,569",0.07,CDN,2023-08-31 10:51:37.297672
Sticker | kinqie | Berlin 2019,494,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | Keoz | Berlin 2019,331,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | almazer | Berlin 2019,370,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | t0rick | Berlin 2019,435,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | xsepower | Berlin 2019,728,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | JUGi | Berlin 2019,498,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | EspiranTo | Berlin 2019,133,0.07,CDN,2023-08-31 10:51:37.297672
Sticker | ottoNd | Berlin 2019,374,0.08,CDN,2023-08-31 10:51:44.188238
Sticker | DeStiNy | Berlin 2019,541,0.08,CDN,2023-08-31 10:51:44.188238
Sticker | Boombl4 | Berlin 2019,824,0.08,CDN,2023-08-31 10:51:44.188238
Sticker | fer | Berlin 2019,399,0.08,CDN,2023-08-31 10:51:44.188238
Sticker | Stewie2K | Berlin 2019,452,0.08,CDN,2023-08-31 10:51:44.188238
Sticker | Forester | Berlin 2019,330,0.08,CDN,2023-08-31 10:51:44.188238
Sticker | LETN1 | Berlin 2019,732,0.08,CDN,2023-08-31 10:51:44.188238
Sticker | erkaSt | Berlin 2019,294,0.08,CDN,2023-08-31 10:51:44.188238
Sticker | oBo | Berlin 2019,944,0.09,CDN,2023-08-31 10:51:44.188238
Sticker | Ramz1kBO$$ | Berlin 2019,372,0.09,CDN,2023-08-31 10:51:44.188238
Sticker | GeT_RiGhT | Berlin 2019,"3,644",0.09,CDN,2023-08-31 10:51:47.357355
Sticker | facecrack | Berlin 2019,268,0.09,CDN,2023-08-31 10:51:47.357355
Sticker | aizy | Berlin 2019,209,0.09,CDN,2023-08-31 10:51:47.357355
Sticker | NEO | Berlin 2019,"1,821",0.09,CDN,2023-08-31 10:51:47.357355
Sticker | gade | Berlin 2019,154,0.09,CDN,2023-08-31 10:51:47.357355
Sticker | nexa | Berlin 2019,209,0.10,CDN,2023-08-31 10:51:47.357355
Sticker | chelo | Berlin 2019,689,0.10,CDN,2023-08-31 10:51:47.357355
Sticker | electronic | Berlin 2019,665,0.10,CDN,2023-08-31 10:51:47.357355
Sticker | GuardiaN | Berlin 2019,"1,828",0.10,CDN,2023-08-31 10:51:47.357355
Sticker | KSCERATO | Berlin 2019,415,0.10,CDN,2023-08-31 10:51:47.357355
Sticker | coldzera | Berlin 2019,428,0.10,CDN,2023-08-31 10:51:50.002360
Sticker | f0rest | Berlin 2019,853,0.11,CDN,2023-08-31 10:51:50.002360
Sticker | TACO | Berlin 2019,396,0.11,CDN,2023-08-31 10:51:50.002360
Sticker | Jerry | Berlin 2019,141,0.11,CDN,2023-08-31 10:51:50.002360
Sticker | Brehze | Berlin 2019,473,0.11,CDN,2023-08-31 10:51:50.002360
Sticker | stanislaw | Berlin 2019,352,0.11,CDN,2023-08-31 10:51:50.002360
Sticker | LUCAS1 | Berlin 2019,394,0.11,CDN,2023-08-31 10:51:50.002360
Sticker | rain | Berlin 2019,198,0.12,CDN,2023-08-31 10:51:50.002360
Sticker | chrisJ | Berlin 2019,128,0.12,CDN,2023-08-31 10:51:50.002360
Sticker | BnTeT | Berlin 2019,245,0.12,CDN,2023-08-31 10:51:50.002360
Sticker | Ethan | Berlin 2019,307,0.13,CDN,2023-08-31 10:51:52.135344
Sticker | woxic | Berlin 2019,614,0.14,CDN,2023-08-31 10:51:52.135344
Sticker | olofmeister | Berlin 2019,387,0.14,CDN,2023-08-31 10:51:52.135344
Sticker | frozen | Berlin 2019,338,0.14,CDN,2023-08-31 10:51:52.135344
Sticker | jks | Berlin 2019,575,0.15,CDN,2023-08-31 10:51:52.135344
Sticker | Perfecto | Berlin 2019,190,0.15,CDN,2023-08-31 10:51:52.135344
Sticker | Liazz | Berlin 2019,461,0.15,CDN,2023-08-31 10:51:52.135344
Sticker | ZywOo | Berlin 2019,"1,165",0.17,CDN,2023-08-31 10:51:52.135344
Sticker | tarik | Berlin 2019,585,0.17,CDN,2023-08-31 10:51:52.135344
Sticker | karrigan | Berlin 2019,215,0.18,CDN,2023-08-31 10:51:52.135344
Sticker | malta | Berlin 2019,142,0.20,CDN,2023-08-31 10:51:54.298733
Sticker | Attacker | Berlin 2019,327,0.20,CDN,2023-08-31 10:51:54.298733
Sticker | Team Liquid | Berlin 2019,"2,503",0.20,CDN,2023-08-31 10:51:54.298733
Sticker | huNter- | Berlin 2019,219,0.21,CDN,2023-08-31 10:51:54.298733
Sticker | dexter | Berlin 2019,44,0.23,CDN,2023-08-31 10:51:54.298733
Sticker | Twistzz | Berlin 2019,367,0.24,CDN,2023-08-31 10:51:54.298733
Sticker | Rickeh (Foil) | Berlin 2019,135,0.25,CDN,2023-08-31 10:51:54.298733
Sticker | VINI | Berlin 2019,143,0.26,CDN,2023-08-31 10:51:54.298733
Sticker | NRG | Berlin 2019,584,0.27,CDN,2023-08-31 10:51:54.298733
Sticker | AZR (Foil) | Berlin 2019,135,0.27,CDN,2023-08-31 10:51:54.298733
Sticker | FURIA | Berlin 2019,629,0.28,CDN,2023-08-31 10:51:55.986631
Sticker | Vitality | Berlin 2019,447,0.28,CDN,2023-08-31 10:51:55.986631
Sticker | Aerial (Foil) | Berlin 2019,93,0.28,CDN,2023-08-31 10:51:55.986631
Sticker | JUGi (Foil) | Berlin 2019,65,0.28,CDN,2023-08-31 10:51:55.986631
Sticker | ANGE1 (Foil) | Berlin 2019,169,0.28,CDN,2023-08-31 10:51:55.986631
Sticker | jkaem (Foil) | Berlin 2019,125,0.29,CDN,2023-08-31 10:51:55.986631
Sticker | forZe eSports | Berlin 2019,361,0.29,CDN,2023-08-31 10:51:55.986631
Sticker | FalleN | Berlin 2019,283,0.29,CDN,2023-08-31 10:51:55.986631
Sticker | StarLadder | Berlin 2019,749,0.29,CDN,2023-08-31 10:51:55.986631
Sticker | Gratisfaction (Foil) | Berlin 2019,168,0.29,CDN,2023-08-31 10:51:55.986631
Sticker | RpK (Foil) | Berlin 2019,132,0.30,CDN,2023-08-31 10:51:58.143811
Sticker | dephh (Foil) | Berlin 2019,126,0.30,CDN,2023-08-31 10:51:58.143811
Sticker | Renegades | Berlin 2019,376,0.30,CDN,2023-08-31 10:51:58.143811
Sticker | AdreN (Foil) | Berlin 2019,89,0.30,CDN,2023-08-31 10:51:58.143811
Sticker | qikert (Foil) | Berlin 2019,154,0.30,CDN,2023-08-31 10:51:58.143811
Sticker | loWel (Foil) | Berlin 2019,119,0.30,CDN,2023-08-31 10:51:58.143811
Sticker | flamie (Foil) | Berlin 2019,125,0.31,CDN,2023-08-31 10:51:58.143811
Sticker | Zeus | Berlin 2019,"2,865",0.31,CDN,2023-08-31 10:51:58.143811
Sticker | Brehze (Foil) | Berlin 2019,185,0.31,CDN,2023-08-31 10:51:58.143811
Sticker | SANJI (Foil) | Berlin 2019,121,0.32,CDN,2023-08-31 10:51:58.143811
Sticker | Syman Gaming | Berlin 2019,261,0.34,CDN,2023-08-31 10:52:00.307867
Sticker | Freeman | Berlin 2019,114,0.34,CDN,2023-08-31 10:52:00.307867
Sticker | buster (Foil) | Berlin 2019,97,0.34,CDN,2023-08-31 10:52:00.307867
Sticker | gla1ve (Foil) | Berlin 2019,205,0.34,CDN,2023-08-31 10:52:00.307867
Sticker | yel (Foil) | Berlin 2019,54,0.34,CDN,2023-08-31 10:52:00.307867
Sticker | allu (Foil) | Berlin 2019,193,0.34,CDN,2023-08-31 10:52:00.307867
Sticker | ShahZaM (Foil) | Berlin 2019,112,0.34,CDN,2023-08-31 10:52:00.307867
Sticker | ENCE | Berlin 2019,662,0.34,CDN,2023-08-31 10:52:00.307867
Sticker | oskar (Foil) | Berlin 2019,97,0.36,CDN,2023-08-31 10:52:00.307867
Sticker | CeRq (Foil) | Berlin 2019,67,0.36,CDN,2023-08-31 10:52:00.307867
Sticker | xseveN (Foil) | Berlin 2019,166,0.36,CDN,2023-08-31 10:52:01.974411
Sticker | NRG (Holo) | Berlin 2019,842,0.37,CDN,2023-08-31 10:52:01.974411
Sticker | Grayhound Gaming | Berlin 2019,192,0.37,CDN,2023-08-31 10:52:01.974411
Sticker | Grayhound Gaming (Holo) | Berlin 2019,330,0.37,CDN,2023-08-31 10:52:01.974411
Sticker | Lekr0 (Foil) | Berlin 2019,99,0.38,CDN,2023-08-31 10:52:01.974411
Sticker | REZ (Foil) | Berlin 2019,230,0.38,CDN,2023-08-31 10:52:01.974411
Sticker | Forester (Foil) | Berlin 2019,88,0.38,CDN,2023-08-31 10:52:01.974411
Sticker | Kjaerbye (Foil) | Berlin 2019,138,0.39,CDN,2023-08-31 10:52:01.974411
Sticker | INTZ E-SPORTS CLUB (Holo) | Berlin 2019,369,0.39,CDN,2023-08-31 10:52:01.974411
Sticker | Golden (Foil) | Berlin 2019,152,0.39,CDN,2023-08-31 10:52:01.974411
Sticker | Renegades (Holo) | Berlin 2019,541,0.39,CDN,2023-08-31 10:52:04.109826
Sticker | JaCkz (Foil) | Berlin 2019,113,0.40,CDN,2023-08-31 10:52:04.109826
Sticker | almazer (Foil) | Berlin 2019,69,0.40,CDN,2023-08-31 10:52:04.109826
Sticker | NAF (Foil) | Berlin 2019,148,0.40,CDN,2023-08-31 10:52:04.109826
Sticker | ISSAA (Foil) | Berlin 2019,103,0.40,CDN,2023-08-31 10:52:04.109826
Sticker | CR4ZY | Berlin 2019,"1,640",0.41,CDN,2023-08-31 10:52:04.109826
Sticker | forZe eSports (Holo) | Berlin 2019,205,0.41,CDN,2023-08-31 10:52:04.109826
Sticker | nexa (Foil) | Berlin 2019,105,0.41,CDN,2023-08-31 10:52:04.109826
Sticker | xand (Foil) | Berlin 2019,69,0.41,CDN,2023-08-31 10:52:04.109826
Sticker | speed4k (Foil) | Berlin 2019,155,0.42,CDN,2023-08-31 10:52:04.109826
Sticker | device | Berlin 2019,512,0.42,CDN,2023-08-31 10:52:06.254866
Sticker | sergej (Foil) | Berlin 2019,104,0.42,CDN,2023-08-31 10:52:06.254866
Sticker | Magisk (Foil) | Berlin 2019,116,0.42,CDN,2023-08-31 10:52:06.254866
Sticker | ALEX (Foil) | Berlin 2019,59,0.42,CDN,2023-08-31 10:52:06.254866
Sticker | Summer | Berlin 2019,106,0.42,CDN,2023-08-31 10:52:06.254866
Sticker | compLexity Gaming | Berlin 2019,363,0.42,CDN,2023-08-31 10:52:06.254866
Sticker | v4lde (Foil) | Berlin 2019,101,0.43,CDN,2023-08-31 10:52:06.254866
Sticker | Boombl4 (Foil) | Berlin 2019,84,0.43,CDN,2023-08-31 10:52:06.254866
Sticker | svyat (Foil) | Berlin 2019,61,0.43,CDN,2023-08-31 10:52:06.254866
Sticker | EspiranTo (Foil) | Berlin 2019,67,0.43,CDN,2023-08-31 10:52:06.254866
Sticker | Krad (Foil) | Berlin 2019,87,0.46,CDN,2023-08-31 10:52:08.993967
Sticker | DeadFox (Foil) | Berlin 2019,122,0.46,CDN,2023-08-31 10:52:08.993967
Sticker | nitr0 (Foil) | Berlin 2019,103,0.46,CDN,2023-08-31 10:52:08.993967
Sticker | DeStiNy (Foil) | Berlin 2019,120,0.46,CDN,2023-08-31 10:52:08.993967
Sticker | t0rick (Foil) | Berlin 2019,91,0.47,CDN,2023-08-31 10:52:08.993967
Sticker | oBo (Foil) | Berlin 2019,165,0.47,CDN,2023-08-31 10:52:08.993967
Sticker | apEX (Foil) | Berlin 2019,209,0.47,CDN,2023-08-31 10:52:08.993967
Sticker | FL1T (Foil) | Berlin 2019,117,0.47,CDN,2023-08-31 10:52:08.993967
Sticker | stanislaw (Foil) | Berlin 2019,72,0.47,CDN,2023-08-31 10:52:08.993967
Sticker | LETN1 (Foil) | Berlin 2019,75,0.47,CDN,2023-08-31 10:52:08.993967
Sticker | gade (Foil) | Berlin 2019,96,0.48,CDN,2023-08-31 10:52:11.183723
Sticker | DreamEaters | Berlin 2019,125,0.48,CDN,2023-08-31 10:52:11.183723
Sticker | Team Liquid (Holo) | Berlin 2019,392,0.48,CDN,2023-08-31 10:52:11.183723
Sticker | EliGE (Foil) | Berlin 2019,277,0.49,CDN,2023-08-31 10:52:11.183723
Sticker | DreamEaters (Holo) | Berlin 2019,280,0.49,CDN,2023-08-31 10:52:11.183723
Sticker | NBK- (Foil) | Berlin 2019,79,0.50,CDN,2023-08-31 10:52:11.183723
Sticker | AmaNEk (Foil) | Berlin 2019,70,0.51,CDN,2023-08-31 10:52:11.183723
Sticker | NEO (Foil) | Berlin 2019,143,0.51,CDN,2023-08-31 10:52:11.183723
Sticker | North (Holo) | Berlin 2019,338,0.52,CDN,2023-08-31 10:52:11.183723
Sticker | Astralis | Berlin 2019,846,0.53,CDN,2023-08-31 10:52:11.183723
Sticker | yuurih (Foil) | Berlin 2019,92,0.54,CDN,2023-08-31 10:52:15.930050
Sticker | Aleksib (Foil) | Berlin 2019,199,0.54,CDN,2023-08-31 10:52:15.930050
Sticker | StarLadder (Holo) | Berlin 2019,886,0.54,CDN,2023-08-31 10:52:15.930050
Sticker | Ethan (Foil) | Berlin 2019,69,0.55,CDN,2023-08-31 10:52:15.930050
Sticker | SicK (Foil) | Berlin 2019,89,0.55,CDN,2023-08-31 10:52:15.930050
Sticker | Xyp9x (Foil) | Berlin 2019,53,0.55,CDN,2023-08-31 10:52:15.930050
Sticker | Ramz1kBO$$ (Foil) | Berlin 2019,44,0.55,CDN,2023-08-31 10:52:15.930050
Sticker | TACO (Foil) | Berlin 2019,107,0.55,CDN,2023-08-31 10:52:15.930050
Sticker | xsepower (Foil) | Berlin 2019,117,0.57,CDN,2023-08-31 10:52:15.930050
Sticker | Natus Vincere | Berlin 2019,"1,048",0.59,CDN,2023-08-31 10:52:15.930050
Sticker | chrisJ (Foil) | Berlin 2019,67,0.59,CDN,2023-08-31 10:52:19.159872
Sticker | aizy (Foil) | Berlin 2019,74,0.59,CDN,2023-08-31 10:52:19.159872
Sticker | ENCE (Holo) | Berlin 2019,293,0.59,CDN,2023-08-31 10:52:19.159872
Sticker | Jerry (Foil) | Berlin 2019,50,0.60,CDN,2023-08-31 10:52:19.159872
Sticker | woxic (Foil) | Berlin 2019,190,0.60,CDN,2023-08-31 10:52:19.159872
Sticker | arT | Berlin 2019,173,0.60,CDN,2023-08-31 10:52:19.159872
Sticker | s1mple | Berlin 2019,691,0.60,CDN,2023-08-31 10:52:19.159872
Sticker | Stewie2K (Foil) | Berlin 2019,212,0.61,CDN,2023-08-31 10:52:19.159872
Sticker | erkaSt (Foil) | Berlin 2019,78,0.62,CDN,2023-08-31 10:52:19.159872
Sticker | kinqie (Foil) | Berlin 2019,72,0.62,CDN,2023-08-31 10:52:19.159872
Sticker | Tyloo | Berlin 2019,"1,688",0.62,CDN,2023-08-31 10:52:21.297138
Sticker | facecrack (Foil) | Berlin 2019,46,0.63,CDN,2023-08-31 10:52:21.297138
Sticker | Vitality (Holo) | Berlin 2019,412,0.64,CDN,2023-08-31 10:52:21.297138
Sticker | Syman Gaming (Holo) | Berlin 2019,313,0.64,CDN,2023-08-31 10:52:21.297138
Sticker | shox (Foil) | Berlin 2019,507,0.64,CDN,2023-08-31 10:52:21.297138
Sticker | compLexity Gaming (Holo) | Berlin 2019,210,0.64,CDN,2023-08-31 10:52:21.297138
Sticker | Keoz (Foil) | Berlin 2019,36,0.69,CDN,2023-08-31 10:52:21.297138
Sticker | electronic (Foil) | Berlin 2019,248,0.71,CDN,2023-08-31 10:52:21.297138
Sticker | ottoNd (Foil) | Berlin 2019,215,0.72,CDN,2023-08-31 10:52:21.297138
Sticker | GuardiaN (Foil) | Berlin 2019,93,0.71,CDN,2023-08-31 10:52:21.297138
Sticker | Sico (Foil) | Berlin 2019,46,0.72,CDN,2023-08-31 10:52:23.923654
Sticker | fer (Foil) | Berlin 2019,152,0.72,CDN,2023-08-31 10:52:23.923654
Sticker | MIBR | Berlin 2019,184,0.73,CDN,2023-08-31 10:52:23.923654
Sticker | ropz | Berlin 2019,115,0.78,CDN,2023-08-31 10:52:23.923654
Sticker | G2 Esports | Berlin 2019,300,0.80,CDN,2023-08-31 10:52:23.923654
Sticker | North | Berlin 2019,144,0.80,CDN,2023-08-31 10:52:23.923654
Sticker | Ninjas in Pyjamas (Holo) | Berlin 2019,236,0.81,CDN,2023-08-31 10:52:23.923654
Sticker | Avangar | Berlin 2019,388,0.82,CDN,2023-08-31 10:52:23.923654
Sticker | Jame (Foil) | Berlin 2019,93,0.82,CDN,2023-08-31 10:52:23.923654
Sticker | Astralis (Holo) | Berlin 2019,379,0.82,CDN,2023-08-31 10:52:23.923654
Sticker | LUCAS1 (Foil) | Berlin 2019,89,0.83,CDN,2023-08-31 10:52:28.110673
Sticker | NiKo | Berlin 2019,191,0.84,CDN,2023-08-31 10:52:28.110673
Sticker | dupreeh (Foil) | Berlin 2019,144,0.84,CDN,2023-08-31 10:52:28.110673
Sticker | olofmeister (Foil) | Berlin 2019,88,0.87,CDN,2023-08-31 10:52:28.110673
Sticker | neaLaN (Foil) | Berlin 2019,32,0.88,CDN,2023-08-31 10:52:28.110673
Sticker | FaZe Clan (Holo) | Berlin 2019,626,0.92,CDN,2023-08-31 10:52:28.110673
Sticker | GeT_RiGhT (Foil) | Berlin 2019,141,0.92,CDN,2023-08-31 10:52:28.110673
Sticker | chelo (Foil) | Berlin 2019,60,0.92,CDN,2023-08-31 10:52:28.110673
Sticker | INTZ E-SPORTS CLUB | Berlin 2019,57,0.92,CDN,2023-08-31 10:52:28.110673
Sticker | coldzera (Foil) | Berlin 2019,95,0.93,CDN,2023-08-31 10:52:28.110673
Sticker | tarik (Foil) | Berlin 2019,45,0.94,CDN,2023-08-31 10:52:31.385007
Sticker | Lucky | Berlin 2019,143,0.94,CDN,2023-08-31 10:52:31.385007
Sticker | BnTeT (Foil) | Berlin 2019,52,0.95,CDN,2023-08-31 10:52:31.385007
Sticker | KSCERATO (Foil) | Berlin 2019,74,0.96,CDN,2023-08-31 10:52:31.385007
Sticker | VINI (Foil) | Berlin 2019,58,0.96,CDN,2023-08-31 10:52:31.385007
Sticker | Zeus (Foil) | Berlin 2019,193,0.99,CDN,2023-08-31 10:52:31.385007
Sticker | CR4ZY (Holo) | Berlin 2019,144,1.01,CDN,2023-08-31 10:52:31.385007
Sticker | Liazz (Foil) | Berlin 2019,77,1.03,CDN,2023-08-31 10:52:31.385007
Sticker | f0rest (Foil) | Berlin 2019,397,1.05,CDN,2023-08-31 10:52:31.385007
Sticker | FaZe Clan | Berlin 2019,414,1.12,CDN,2023-08-31 10:52:31.385007
Sticker | StarLadder (Foil) | Berlin 2019,203,1.12,CDN,2023-08-31 10:52:35.059268
Sticker | FURIA (Holo) | Berlin 2019,271,1.15,CDN,2023-08-31 10:52:35.059268
Sticker | Natus Vincere (Holo) | Berlin 2019,304,1.16,CDN,2023-08-31 10:52:35.059268
Sticker | malta (Foil) | Berlin 2019,56,1.17,CDN,2023-08-31 10:52:35.059268
Sticker | karrigan (Foil) | Berlin 2019,155,1.17,CDN,2023-08-31 10:52:35.059268
Sticker | MIBR (Holo) | Berlin 2019,151,1.24,CDN,2023-08-31 10:52:35.059268
Sticker | Perfecto (Foil) | Berlin 2019,173,1.26,CDN,2023-08-31 10:52:35.059268
Sticker | Ninjas in Pyjamas | Berlin 2019,82,1.28,CDN,2023-08-31 10:52:35.059268
Sticker | dexter (Foil) | Berlin 2019,40,1.33,CDN,2023-08-31 10:52:35.059268
Sticker | rain (Foil) | Berlin 2019,149,1.33,CDN,2023-08-31 10:52:35.059268
Sticker | Renegades (Foil) | Berlin 2019,111,1.35,CDN,2023-08-31 10:52:41.311418
Sticker | somebody | Berlin 2019,55,1.40,CDN,2023-08-31 10:52:41.311418
Sticker | ableJ (Foil) | Berlin 2019,52,1.47,CDN,2023-08-31 10:52:41.311418
Sticker | Grayhound Gaming (Foil) | Berlin 2019,93,1.49,CDN,2023-08-31 10:52:41.311418
Sticker | jks (Foil) | Berlin 2019,82,1.51,CDN,2023-08-31 10:52:41.311418
Sticker | huNter- (Foil) | Berlin 2019,134,1.52,CDN,2023-08-31 10:52:41.311418
Sticker | G2 Esports (Holo) | Berlin 2019,125,1.61,CDN,2023-08-31 10:52:41.311418
Sticker | kNgV- | Berlin 2019,166,1.61,CDN,2023-08-31 10:52:41.311418
Sticker | mousesports (Holo) | Berlin 2019,293,1.66,CDN,2023-08-31 10:52:41.311418
Sticker | INTZ E-SPORTS CLUB (Foil) | Berlin 2019,74,1.68,CDN,2023-08-31 10:52:41.311418
Sticker | frozen (Foil) | Berlin 2019,84,1.70,CDN,2023-08-31 10:52:43.983337
Sticker | HellRaisers | Berlin 2019,110,1.73,CDN,2023-08-31 10:52:43.983337
Sticker | kennyS | Berlin 2019,603,1.76,CDN,2023-08-31 10:52:43.983337
Sticker | ZywOo (Foil) | Berlin 2019,233,1.81,CDN,2023-08-31 10:52:43.983337
Sticker | mousesports | Berlin 2019,149,1.86,CDN,2023-08-31 10:52:43.983337
Sticker | device (Foil) | Berlin 2019,108,1.86,CDN,2023-08-31 10:52:43.983337
Sticker | Attacker (Foil) | Berlin 2019,45,1.88,CDN,2023-08-31 10:52:43.983337
