Item Name,Listings,Price,Currency,Timestamp
Sticker | stavn (Gold) | Antwerp 2022,17,7.97,CDN,2023-08-28 10:29:27.969035
Sticker | Team Liquid (Holo) | Antwerp 2022,78,711.22,P,2023-09-01 14:13:30.666813
Sticker | Hobbit (Gold) | Antwerp 2022,15,709.62,P,2023-09-01 14:13:30.666813
Sticker | G2 Esports (Holo) | Antwerp 2022,85,711.02,P,2023-09-01 14:13:30.666813
Sticker | ropz (Holo) | Antwerp 2022,30,713.42,P,2023-09-01 14:13:30.666813
Sticker | Complexity Gaming (Gold) | Antwerp 2022,31,719.57,P,2023-09-01 14:13:30.666813
Sticker | KSCERATO (Gold) | Antwerp 2022,25,735.58,P,2023-09-01 14:13:30.666813
Sticker | b1t (Gold) | Antwerp 2022,17,746.66,P,2023-09-01 14:13:33.348147
"Sticker | ropz (Gold, Champion) | Antwerp 2022",48,754.48,P,2023-09-01 14:13:33.348147
Sticker | broky (Gold) | Antwerp 2022,35,755.13,P,2023-09-01 14:13:33.348147
Sticker | JT (Holo) | Antwerp 2022,26,756.55,P,2023-09-01 14:13:33.348147
Sticker | fnx (Gold) | Antwerp 2022,54,792.61,P,2023-09-01 14:13:33.348147
Sticker | Astralis (Gold) | Antwerp 2022,40,808.36,P,2023-09-01 14:13:33.348147
Sticker | ZywOo (Holo) | Antwerp 2022,29,812.41,P,2023-09-01 14:13:33.348147
Sticker | Ax1Le (Holo) | Antwerp 2022,16,813.71,P,2023-09-01 14:13:33.348147
Sticker | Twistzz (Holo) | Antwerp 2022,24,821.87,P,2023-09-01 14:13:33.348147
Sticker | Liazz (Gold) | Antwerp 2022,10,829.53,P,2023-09-01 14:13:33.348147
Sticker | Eternal Fire (Holo) | Antwerp 2022,76,844.47,P,2023-09-01 14:13:35.520046
Sticker | rain (Gold) | Antwerp 2022,11,850.32,P,2023-09-01 14:13:35.520046
Sticker | Jame (Gold) | Antwerp 2022,11,849.52,P,2023-09-01 14:13:35.520046
Sticker | FURIA (Gold) | Antwerp 2022,41,858.10,P,2023-09-01 14:13:35.520046
Sticker | 9z Team (Holo) | Antwerp 2022,71,889.23,P,2023-09-01 14:13:35.520046
Sticker | cadiaN (Gold) | Antwerp 2022,5,897.05,P,2023-09-01 14:13:35.520046
Sticker | YEKINDAR (Gold) | Antwerp 2022,15,900.29,P,2023-09-01 14:13:35.520046
Sticker | NiKo (Holo) | Antwerp 2022,22,922.72,P,2023-09-01 14:13:35.520046
Sticker | Eternal Fire (Gold) | Antwerp 2022,26,922.72,P,2023-09-01 14:13:35.520046
Sticker | VINI (Holo) | Antwerp 2022,44,954.68,P,2023-09-01 14:13:35.520046
Sticker | Outsiders (Holo) | Antwerp 2022,182,963.43,P,2023-09-01 14:13:38.168128
Sticker | HooXi (Gold) | Antwerp 2022,23,"1,027.42",P,2023-09-01 14:13:38.168128
"Sticker | Twistzz (Gold, Champion) | Antwerp 2022",46,"1,122.82",P,2023-09-01 14:13:38.168128
Sticker | XANTARES (Gold) | Antwerp 2022,16,"1,160.02",P,2023-09-01 14:13:38.168128
Sticker | G2 Esports (Gold) | Antwerp 2022,24,"1,165.90",P,2023-09-01 14:13:38.168128
Sticker | karrigan (Gold) | Antwerp 2022,13,"1,211.22",P,2023-09-01 14:13:38.168128
Sticker | arT (Gold) | Antwerp 2022,14,"1,220.57",P,2023-09-01 14:13:38.168128
Sticker | FURIA (Holo) | Antwerp 2022,136,"1,280.43",P,2023-09-01 14:13:38.168128
Sticker | sh1ro (Holo) | Antwerp 2022,20,"1,282.44",P,2023-09-01 14:13:38.168128
Sticker | Imperial Esports (Holo) | Antwerp 2022,44,"1,314.97",P,2023-09-01 14:13:38.168128
Sticker | max (Holo) | Antwerp 2022,14,"1,336.80",P,2023-09-01 14:13:41.316988
Sticker | max (Gold) | Antwerp 2022,9,"1,353.34",P,2023-09-01 14:13:41.316988
Sticker | Outsiders (Gold) | Antwerp 2022,60,"1,404.16",P,2023-09-01 14:13:41.316988
Sticker | s1mple (Holo) | Antwerp 2022,30,"1,414.15",P,2023-09-01 14:13:41.316988
Sticker | Ax1Le (Gold) | Antwerp 2022,7,"1,508.89",P,2023-09-01 14:13:41.316988
Sticker | Cloud9 (Gold) | Antwerp 2022,44,"1,555.56",P,2023-09-01 14:13:41.316988
Sticker | ropz (Gold) | Antwerp 2022,20,"1,668.45",P,2023-09-01 14:13:41.316988
Sticker | m0NESY (Holo) | Antwerp 2022,26,"2,147.10",P,2023-09-01 14:13:41.316988
Sticker | FalleN (Gold) | Antwerp 2022,21,"2,367.99",P,2023-09-01 14:13:41.316988
Sticker | sh1ro (Gold) | Antwerp 2022,14,"2,399.02",P,2023-09-01 14:13:41.316988
Sticker | VINI (Gold) | Antwerp 2022,12,"2,422.03",P,2023-09-01 14:13:43.457355
Sticker | Twistzz (Gold) | Antwerp 2022,14,"2,513.06",P,2023-09-01 14:13:43.457355
Sticker | Cloud9 (Holo) | Antwerp 2022,96,"2,816.05",P,2023-09-01 14:13:43.457355
Sticker | Imperial Esports (Gold) | Antwerp 2022,36,"2,938.50",P,2023-09-01 14:13:43.457355
Sticker | ZywOo (Gold) | Antwerp 2022,15,"3,287.36",P,2023-09-01 14:13:43.457355
Sticker | NiKo (Gold) | Antwerp 2022,11,"3,629.81",P,2023-09-01 14:13:43.457355
Sticker | s1mple (Gold) | Antwerp 2022,15,"3,666.24",P,2023-09-01 14:13:43.457355
Sticker | rox (Gold) | Antwerp 2022,5,"5,093.43",P,2023-09-01 14:13:43.457355
Sticker | rox (Holo) | Antwerp 2022,12,"11,054.66",P,2023-09-01 14:13:43.457355
Sticker | m0NESY (Gold) | Antwerp 2022,14,"13,996.38",P,2023-09-01 14:13:43.457355
Sticker | NAF (Gold) | Antwerp 2022,18,11.39,CDN,2023-09-05 12:49:49.951155
Sticker | HooXi (Gold) | Antwerp 2022,22,25.61,CDN,2023-09-05 12:49:49.951155
Sticker | Ax1Le (Gold) | Antwerp 2022,7,36.16,CDN,2023-09-05 12:49:49.951155
Sticker | EliGE (Gold) | Antwerp 2022,16,15.59,CDN,2023-09-05 12:49:49.951155
Sticker | Jame (Gold) | Antwerp 2022,12,22.55,CDN,2023-09-05 12:49:49.951155
Sticker | ZywOo (Gold) | Antwerp 2022,16,72.52,CDN,2023-09-05 12:49:49.951155
Sticker | TeSeS (Gold) | Antwerp 2022,20,10.31,CDN,2023-09-05 12:49:49.951155
Sticker | misutaaa (Gold) | Antwerp 2022,37,4.08,CDN,2023-09-05 12:49:49.951155
Sticker | interz (Gold) | Antwerp 2022,21,10.47,CDN,2023-09-05 12:49:49.951155
Sticker | Hobbit (Gold) | Antwerp 2022,15,16.99,CDN,2023-09-05 12:49:49.951155
Sticker | JOTA | Antwerp 2022,"24,517",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | juanflatroo | Antwerp 2022,"20,478",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | misutaaa | Antwerp 2022,"24,299",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | SENER1 | Antwerp 2022,"21,339",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | rigoN | Antwerp 2022,"23,132",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | dycha | Antwerp 2022,"18,886",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | Tuurtle | Antwerp 2022,"26,568",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | Krimbo | Antwerp 2022,"14,581",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | Magisk | Antwerp 2022,"14,919",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | k0nfig | Antwerp 2022,"27,851",0.03,CDN,2023-09-05 12:49:52.593332
Sticker | broky (Champion) | Antwerp 2022,"40,911",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | faveN | Antwerp 2022,"16,339",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | sinnopsyy | Antwerp 2022,"26,706",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | Farlig | Antwerp 2022,"14,631",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | KENSi | Antwerp 2022,"15,849",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | Jerry | Antwerp 2022,"15,463",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | Plopski | Antwerp 2022,"12,122",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | Spinx | Antwerp 2022,"18,327",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | chelo | Antwerp 2022,"28,119",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | refrezh | Antwerp 2022,"13,136",0.03,CDN,2023-09-05 12:49:54.714025
Sticker | NAF | Antwerp 2022,"15,394",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | aliStair | Antwerp 2022,"11,272",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | bLitz | Antwerp 2022,"15,398",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | roeJ | Antwerp 2022,"16,047",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | sjuush | Antwerp 2022,"19,288",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | FaNg | Antwerp 2022,"11,486",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | tiziaN | Antwerp 2022,"16,786",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | EliGE | Antwerp 2022,"15,615",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | JaCkz | Antwerp 2022,"18,978",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | es3tag | Antwerp 2022,"9,788",0.03,CDN,2023-09-05 12:49:56.837860
Sticker | Snappi | Antwerp 2022,"16,884",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | huNter | Antwerp 2022,"9,122",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | degster | Antwerp 2022,"10,559",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | oSee | Antwerp 2022,"11,598",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | stavn | Antwerp 2022,"11,594",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | rain (Champion) | Antwerp 2022,"37,110",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | Norwi | Antwerp 2022,"23,082",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | apEX | Antwerp 2022,"9,595",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | ins | Antwerp 2022,"14,061",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | shalfey | Antwerp 2022,"14,647",0.03,CDN,2023-09-05 12:49:59.979503
Sticker | tabseN | Antwerp 2022,"11,524",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | Patsi | Antwerp 2022,"9,646",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | hampus | Antwerp 2022,"8,691",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | nicoodoz | Antwerp 2022,"9,822",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | maden | Antwerp 2022,"12,837",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | kabal | Antwerp 2022,"10,836",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | Zyphon | Antwerp 2022,"10,879",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | nitr0 | Antwerp 2022,"9,270",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | Brollan | Antwerp 2022,"7,362",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | dupreeh | Antwerp 2022,"10,143",0.03,CDN,2023-09-05 12:50:03.628365
Sticker | Techno4K | Antwerp 2022,"10,963",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | REZ | Antwerp 2022,"10,495",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | gxx- | Antwerp 2022,"17,743",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | sk0R | Antwerp 2022,"5,629",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | hatz | Antwerp 2022,"8,607",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | Aleksib | Antwerp 2022,"9,650",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | broky | Antwerp 2022,"6,320",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | syrsoN | Antwerp 2022,"15,841",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | karrigan (Champion) | Antwerp 2022,"32,341",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | junior | Antwerp 2022,"9,411",0.03,CDN,2023-09-05 12:50:07.292244
Sticker | Perfecto | Antwerp 2022,"8,596",0.03,CDN,2023-09-05 12:50:09.415197
Sticker | xfl0ud | Antwerp 2022,"9,273",0.03,CDN,2023-09-05 12:50:09.415197
Sticker | gla1ve | Antwerp 2022,"14,904",0.03,CDN,2023-09-05 12:50:09.415197
Sticker | rain | Antwerp 2022,"7,564",0.03,CDN,2023-09-05 12:50:09.415197
Sticker | hades | Antwerp 2022,"8,645",0.03,CDN,2023-09-05 12:50:09.415197
Sticker | electronic | Antwerp 2022,"10,242",0.03,CDN,2023-09-05 12:50:09.415197
Sticker | Renegades | Antwerp 2022,"50,225",0.03,CDN,2023-09-05 12:50:09.416194
Sticker | floppy | Antwerp 2022,"7,948",0.03,CDN,2023-09-05 12:50:09.416194
Sticker | Calyx | Antwerp 2022,"12,144",0.03,CDN,2023-09-05 12:50:09.416194
Sticker | JT | Antwerp 2022,"9,862",0.03,CDN,2023-09-05 12:50:09.416194
Sticker | blameF | Antwerp 2022,"23,366",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | drop | Antwerp 2022,"6,059",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | Twistzz (Champion) | Antwerp 2022,"18,858",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | ropz (Champion) | Antwerp 2022,"35,995",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | Grim | Antwerp 2022,"8,477",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | zorte | Antwerp 2022,"6,535",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | qikert | Antwerp 2022,"6,558",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | saffee | Antwerp 2022,"5,390",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | WOOD7 | Antwerp 2022,"9,732",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | buster | Antwerp 2022,"5,608",0.03,CDN,2023-09-05 12:50:11.539289
Sticker | Xyp9x | Antwerp 2022,"4,612",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | BIG | Antwerp 2022,"97,015",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | TeSeS | Antwerp 2022,"10,049",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | FL1T | Antwerp 2022,"6,149",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | exit | Antwerp 2022,"11,200",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | PGL | Antwerp 2022,"67,741",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | chopper | Antwerp 2022,"6,849",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | magixx | Antwerp 2022,"4,963",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | KSCERATO | Antwerp 2022,"5,300",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | karrigan | Antwerp 2022,"5,646",0.03,CDN,2023-09-05 12:50:16.235786
Sticker | imoRR | Antwerp 2022,"8,123",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | nin9 | Antwerp 2022,"6,307",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | shox | Antwerp 2022,"4,717",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | sico | Antwerp 2022,"7,283",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | Ninjas in Pyjamas | Antwerp 2022,"40,029",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | dgt | Antwerp 2022,"9,443",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | HooXi | Antwerp 2022,"5,924",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | cadiaN | Antwerp 2022,"3,591",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | woxic | Antwerp 2022,"8,857",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | b1t | Antwerp 2022,"4,671",0.03,CDN,2023-09-05 12:50:17.844720
Sticker | Boombl4 | Antwerp 2022,"8,493",0.03,CDN,2023-09-05 12:50:19.986365
Sticker | forZe eSports | Antwerp 2022,"25,237",0.03,CDN,2023-09-05 12:50:19.986365
Sticker | dav1d | Antwerp 2022,"7,831",0.03,CDN,2023-09-05 12:50:19.986365
Sticker | yuurih | Antwerp 2022,"4,559",0.03,CDN,2023-09-05 12:50:19.986365
Sticker | IHC Esports | Antwerp 2022,"26,984",0.03,CDN,2023-09-05 12:50:19.986365
Sticker | ENCE | Antwerp 2022,"25,387",0.03,CDN,2023-09-05 12:50:19.986365
Sticker | YEKINDAR | Antwerp 2022,"4,551",0.03,CDN,2023-09-05 12:50:19.986365
Sticker | interz | Antwerp 2022,"4,062",0.04,CDN,2023-09-05 12:50:19.986365
Sticker | Bad News Eagles | Antwerp 2022,"26,239",0.04,CDN,2023-09-05 12:50:19.986365
Sticker | S1ren | Antwerp 2022,"3,551",0.04,CDN,2023-09-05 12:50:19.986365
Sticker | Vitality | Antwerp 2022,"29,734",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | Twistzz | Antwerp 2022,"2,759",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | fer | Antwerp 2022,"7,126",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | ropz | Antwerp 2022,"6,972",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | Hobbit | Antwerp 2022,"5,710",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | luken | Antwerp 2022,"2,129",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | nafany | Antwerp 2022,"3,661",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | fnx | Antwerp 2022,"9,215",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | Team Liquid | Antwerp 2022,"19,271",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | Heroic | Antwerp 2022,"33,780",0.04,CDN,2023-09-05 12:50:22.121098
Sticker | boltz | Antwerp 2022,"4,059",0.04,CDN,2023-09-05 12:50:24.279569
Sticker | MIBR | Antwerp 2022,"20,235",0.04,CDN,2023-09-05 12:50:24.279569
Sticker | Ax1Le | Antwerp 2022,"3,485",0.04,CDN,2023-09-05 12:50:24.279569
Sticker | arT | Antwerp 2022,"2,227",0.04,CDN,2023-09-05 12:50:24.279569
Sticker | FURIA | Antwerp 2022,"14,405",0.05,CDN,2023-09-05 12:50:24.279569
Sticker | ZywOo | Antwerp 2022,"4,834",0.05,CDN,2023-09-05 12:50:24.279569
Sticker | Liazz | Antwerp 2022,"3,073",0.05,CDN,2023-09-05 12:50:24.279569
Sticker | SENER1 (Glitter) | Antwerp 2022,"1,314",0.05,CDN,2023-09-05 12:50:24.279569
Sticker | FaZe Clan | Antwerp 2022,"23,934",0.05,CDN,2023-09-05 12:50:24.279569
Sticker | REZ (Glitter) | Antwerp 2022,785,0.05,CDN,2023-09-05 12:50:24.279569
Sticker | misutaaa (Glitter) | Antwerp 2022,"1,315",0.05,CDN,2023-09-05 12:50:25.893043
Sticker | Jerry (Glitter) | Antwerp 2022,"1,147",0.05,CDN,2023-09-05 12:50:25.893043
Sticker | kabal (Glitter) | Antwerp 2022,"1,074",0.05,CDN,2023-09-05 12:50:25.893043
Sticker | sinnopsyy (Glitter) | Antwerp 2022,"1,152",0.05,CDN,2023-09-05 12:50:25.893043
Sticker | rigoN (Glitter) | Antwerp 2022,923,0.05,CDN,2023-09-05 12:50:25.893043
Sticker | Plopski (Glitter) | Antwerp 2022,"1,335",0.05,CDN,2023-09-05 12:50:25.893043
Sticker | juanflatroo (Glitter) | Antwerp 2022,"1,019",0.05,CDN,2023-09-05 12:50:25.893043
Sticker | KENSi (Glitter) | Antwerp 2022,"1,304",0.05,CDN,2023-09-05 12:50:25.893043
Sticker | Tuurtle (Glitter) | Antwerp 2022,"1,478",0.05,CDN,2023-09-05 12:50:25.893043
Sticker | Magisk (Glitter) | Antwerp 2022,999,0.05,CDN,2023-09-05 12:50:25.893043
Sticker | bLitz (Glitter) | Antwerp 2022,641,0.05,CDN,2023-09-05 12:50:41.265522
Sticker | dycha (Glitter) | Antwerp 2022,"1,108",0.05,CDN,2023-09-05 12:50:41.265522
Sticker | tiziaN (Glitter) | Antwerp 2022,880,0.05,CDN,2023-09-05 12:50:41.265522
Sticker | Snappi (Glitter) | Antwerp 2022,951,0.05,CDN,2023-09-05 12:50:41.265522
Sticker | hampus (Glitter) | Antwerp 2022,"1,195",0.05,CDN,2023-09-05 12:50:41.265522
Sticker | Farlig (Glitter) | Antwerp 2022,572,0.05,CDN,2023-09-05 12:50:41.265522
Sticker | Jame | Antwerp 2022,"2,076",0.05,CDN,2023-09-05 12:50:41.265522
Sticker | ins (Glitter) | Antwerp 2022,802,0.05,CDN,2023-09-05 12:50:41.265522
Sticker | sico (Glitter) | Antwerp 2022,627,0.05,CDN,2023-09-05 12:50:41.265522
Sticker | JOTA (Glitter) | Antwerp 2022,"1,227",0.05,CDN,2023-09-05 12:50:41.265522
Sticker | Brollan (Glitter) | Antwerp 2022,604,0.05,CDN,2023-09-05 12:50:43.899153
Sticker | shalfey (Glitter) | Antwerp 2022,789,0.05,CDN,2023-09-05 12:50:43.899153
Sticker | Techno4K (Glitter) | Antwerp 2022,680,0.05,CDN,2023-09-05 12:50:43.899153
Sticker | hatz (Glitter) | Antwerp 2022,494,0.05,CDN,2023-09-05 12:50:43.899153
Sticker | es3tag (Glitter) | Antwerp 2022,645,0.05,CDN,2023-09-05 12:50:43.899153
Sticker | Norwi (Glitter) | Antwerp 2022,839,0.05,CDN,2023-09-05 12:50:43.899153
Sticker | Spinx (Glitter) | Antwerp 2022,"1,561",0.05,CDN,2023-09-05 12:50:43.899153
Sticker | roeJ (Glitter) | Antwerp 2022,"1,040",0.05,CDN,2023-09-05 12:50:43.899153
Sticker | faveN (Glitter) | Antwerp 2022,495,0.05,CDN,2023-09-05 12:50:43.899153
Sticker | aliStair (Glitter) | Antwerp 2022,927,0.06,CDN,2023-09-05 12:50:43.899153
Sticker | dupreeh (Glitter) | Antwerp 2022,"1,329",0.06,CDN,2023-09-05 12:50:45.522777
Sticker | gxx- (Glitter) | Antwerp 2022,692,0.06,CDN,2023-09-05 12:50:45.522777
Sticker | refrezh (Glitter) | Antwerp 2022,498,0.06,CDN,2023-09-05 12:50:45.522777
Sticker | oSee (Glitter) | Antwerp 2022,573,0.06,CDN,2023-09-05 12:50:45.522777
Sticker | sjuush (Glitter) | Antwerp 2022,482,0.06,CDN,2023-09-05 12:50:45.522777
Sticker | EliGE (Glitter) | Antwerp 2022,680,0.06,CDN,2023-09-05 12:50:45.522777
Sticker | chelo (Glitter) | Antwerp 2022,974,0.06,CDN,2023-09-05 12:50:45.522777
Sticker | Krimbo (Glitter) | Antwerp 2022,"1,185",0.06,CDN,2023-09-05 12:50:45.522777
Sticker | gla1ve (Glitter) | Antwerp 2022,"1,137",0.06,CDN,2023-09-05 12:50:45.522777
Sticker | Team Spirit | Antwerp 2022,"11,548",0.06,CDN,2023-09-05 12:50:45.522777
Sticker | Zyphon (Glitter) | Antwerp 2022,652,0.06,CDN,2023-09-05 12:50:47.631267
Sticker | Complexity Gaming | Antwerp 2022,"5,496",0.06,CDN,2023-09-05 12:50:47.631267
Sticker | syrsoN (Glitter) | Antwerp 2022,587,0.06,CDN,2023-09-05 12:50:47.631267
Sticker | NAF (Glitter) | Antwerp 2022,457,0.06,CDN,2023-09-05 12:50:47.631267
Sticker | G2 Esports | Antwerp 2022,"10,234",0.07,CDN,2023-09-05 12:50:47.631267
Sticker | max | Antwerp 2022,"3,010",0.07,CDN,2023-09-05 12:50:47.631267
Sticker | nitr0 (Glitter) | Antwerp 2022,"1,004",0.07,CDN,2023-09-05 12:50:47.631267
Sticker | nicoodoz (Glitter) | Antwerp 2022,575,0.07,CDN,2023-09-05 12:50:47.631267
Sticker | Copenhagen Flames | Antwerp 2022,"24,512",0.07,CDN,2023-09-05 12:50:47.631267
"Sticker | broky (Glitter, Champion) | Antwerp 2022","2,236",0.07,CDN,2023-09-05 12:50:47.631267
Sticker | xfl0ud (Glitter) | Antwerp 2022,498,0.07,CDN,2023-09-05 12:50:50.263522
Sticker | Natus Vincere | Antwerp 2022,"12,295",0.07,CDN,2023-09-05 12:50:50.263522
Sticker | stavn (Glitter) | Antwerp 2022,360,0.07,CDN,2023-09-05 12:50:50.263522
Sticker | TeSeS (Glitter) | Antwerp 2022,509,0.07,CDN,2023-09-05 12:50:50.263522
"Sticker | karrigan (Glitter, Champion) | Antwerp 2022","1,962",0.07,CDN,2023-09-05 12:50:50.263522
Sticker | sh1ro | Antwerp 2022,"2,914",0.07,CDN,2023-09-05 12:50:50.263522
Sticker | XANTARES | Antwerp 2022,"2,290",0.07,CDN,2023-09-05 12:50:50.263522
Sticker | apEX (Glitter) | Antwerp 2022,803,0.07,CDN,2023-09-05 12:50:50.263522
Sticker | Perfecto (Glitter) | Antwerp 2022,502,0.07,CDN,2023-09-05 12:50:50.263522
Sticker | Aleksib (Glitter) | Antwerp 2022,737,0.07,CDN,2023-09-05 12:50:50.263522
Sticker | FaNg (Glitter) | Antwerp 2022,549,0.07,CDN,2023-09-05 12:50:52.902877
Sticker | electronic (Glitter) | Antwerp 2022,609,0.08,CDN,2023-09-05 12:50:52.902877
Sticker | Calyx (Glitter) | Antwerp 2022,563,0.08,CDN,2023-09-05 12:50:52.902877
Sticker | woxic (Glitter) | Antwerp 2022,701,0.08,CDN,2023-09-05 12:50:52.902877
Sticker | JaCkz (Glitter) | Antwerp 2022,357,0.08,CDN,2023-09-05 12:50:52.902877
Sticker | sk0R (Glitter) | Antwerp 2022,315,0.08,CDN,2023-09-05 12:50:52.902877
Sticker | Boombl4 (Glitter) | Antwerp 2022,938,0.08,CDN,2023-09-05 12:50:52.902877
"Sticker | rain (Glitter, Champion) | Antwerp 2022","1,602",0.08,CDN,2023-09-05 12:50:52.902877
Sticker | Grim (Glitter) | Antwerp 2022,342,0.08,CDN,2023-09-05 12:50:52.902877
Sticker | maden (Glitter) | Antwerp 2022,254,0.09,CDN,2023-09-05 12:50:52.902877
Sticker | buster (Glitter) | Antwerp 2022,616,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | saffee (Glitter) | Antwerp 2022,487,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | exit (Glitter) | Antwerp 2022,"1,286",0.09,CDN,2023-09-05 12:50:54.514615
Sticker | imoRR (Glitter) | Antwerp 2022,350,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | junior (Glitter) | Antwerp 2022,711,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | shox (Glitter) | Antwerp 2022,395,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | FL1T (Glitter) | Antwerp 2022,396,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | broky (Glitter) | Antwerp 2022,436,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | k0nfig (Glitter) | Antwerp 2022,678,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | karrigan (Glitter) | Antwerp 2022,492,0.09,CDN,2023-09-05 12:50:54.514615
Sticker | rain (Glitter) | Antwerp 2022,744,0.09,CDN,2023-09-05 12:50:55.609495
Sticker | huNter (Glitter) | Antwerp 2022,519,0.10,CDN,2023-09-05 12:50:55.609495
Sticker | hades (Glitter) | Antwerp 2022,699,0.10,CDN,2023-09-05 12:50:55.609495
Sticker | WOOD7 (Glitter) | Antwerp 2022,416,0.10,CDN,2023-09-05 12:50:55.609495
