Item Name,Listings,Price,Currency,Timestamp
Sealed Graffiti | Recoil PP-Bizon (Monster Purple),7,5.88,CDN,2023-08-30 12:35:44.357484
Sealed Graffiti | Recoil M4A1-S (Frog Green),11,2.33,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil MAC-10 (Blood Red),18,2.34,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil Galil AR (Monster Purple),13,2.34,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil MP9 (Shark White),15,2.36,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil M4A1-S (Tracer Yellow),23,2.38,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil MP9 (Cash Green),15,2.42,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil XM1014 (Monster Purple),9,2.41,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil MP7 (Tiger Orange),14,2.46,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil FAMAS (Frog Green),14,2.44,CDN,2023-08-31 10:49:22.696722
Sealed Graffiti | Recoil P90 (Monarch Blue),13,2.49,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil M4A1-S (Cash Green),17,2.45,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil M4A1-S (Desert Amber),16,2.50,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil M4A1-S (Monster Purple),19,2.57,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil MP7 (Shark White),12,2.60,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil M4A1-S (SWAT Blue),12,2.60,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil XM1014 (Cash Green),24,2.64,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil MP9 (War Pig Pink),16,2.64,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil MAC-10 (Desert Amber),10,2.61,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil FAMAS (War Pig Pink),13,2.61,CDN,2023-08-31 10:49:25.854676
Sealed Graffiti | Recoil XM1014 (SWAT Blue),33,2.67,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil CZ-75 (Blood Red),15,2.67,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil FAMAS (Violent Violet),9,2.66,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil MP9 (Princess Pink),9,2.66,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil XM1014 (Brick Red),23,2.71,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil M4A1-S (Blood Red),22,2.71,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil M4A1-S (Brick Red),16,2.71,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil M4A1-S (Tiger Orange),10,2.70,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil PP-Bizon (Violent Violet),11,2.73,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil MP9 (Frog Green),15,2.79,CDN,2023-08-31 10:49:26.953435
Sealed Graffiti | Recoil MAC-10 (Tracer Yellow),17,2.78,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil FAMAS (Jungle Green),9,2.76,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil SG 553 (Monarch Blue),14,2.80,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil PP-Bizon (Battle Green),9,2.80,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil P90 (Cash Green),7,2.84,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil M4A4 (Monarch Blue),12,2.84,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil M4A1-S (Bazooka Pink),14,2.82,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil SG 553 (SWAT Blue),17,2.91,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil M4A4 (Cash Green),17,2.92,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil P90 (Wire Blue),7,2.99,CDN,2023-08-31 10:49:28.055832
Sealed Graffiti | Recoil CZ-75 (Jungle Green),9,3.01,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil MP9 (Monster Purple),13,3.05,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil CZ-75 (SWAT Blue),13,3.12,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil XM1014 (Battle Green),21,3.19,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil MAC-10 (Bazooka Pink),13,3.19,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil CZ-75 (Princess Pink),8,3.25,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil M4A1-S (Wire Blue),14,3.26,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil XM1014 (Wire Blue),6,3.31,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil FAMAS (Tracer Yellow),14,3.34,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil AK-47 (Monster Purple),21,3.38,CDN,2023-08-31 10:49:29.714819
Sealed Graffiti | Recoil M4A1-S (Shark White),10,3.40,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil M4A1-S (Violent Violet),18,3.45,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil UMP-45 (Dust Brown),8,3.40,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil M4A1-S (War Pig Pink),15,3.45,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil Galil AR (Blood Red),9,3.25,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil SG 553 (Shark White),12,3.47,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil M4A4 (Brick Red),16,3.52,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil M4A1-S (Monarch Blue),25,3.56,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil AUG (Brick Red),15,3.71,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil XM1014 (War Pig Pink),17,3.72,CDN,2023-08-31 10:49:32.428328
Sealed Graffiti | Recoil M4A4 (Bazooka Pink),12,3.91,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil CZ-75 (Dust Brown),7,3.91,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil AK-47 (Jungle Green),11,3.97,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil AK-47 (SWAT Blue),21,3.93,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil P90 (Battle Green),17,4.03,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil AK-47 (Tiger Orange),27,4.06,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil FAMAS (Shark White),8,4.03,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil AWP (Tiger Orange),15,4.07,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil AK-47 (Brick Red),9,4.03,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil FAMAS (Blood Red),17,4.07,CDN,2023-08-31 10:49:34.115722
Sealed Graffiti | Recoil PP-Bizon (Wire Blue),6,4.07,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil Galil AR (Shark White),6,4.15,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil MP7 (Princess Pink),8,4.20,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil AK-47 (Monarch Blue),12,4.28,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil UMP-45 (Jungle Green),8,4.40,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil AK-47 (Violent Violet),23,4.43,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil AK-47 (War Pig Pink),17,4.43,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil PP-Bizon (Monarch Blue),8,4.45,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil P90 (War Pig Pink),10,4.49,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil UMP-45 (Bazooka Pink),11,4.49,CDN,2023-08-31 10:49:36.296079
Sealed Graffiti | Recoil UMP-45 (Battle Green),9,4.52,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil AK-47 (Wire Blue),14,4.63,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil AWP (Shark White),11,4.63,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil MP7 (War Pig Pink),18,4.66,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil AK-47 (Bazooka Pink),10,4.76,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil M4A4 (Wire Blue),20,4.87,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil MP7 (Desert Amber),9,4.89,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil AWP (Monarch Blue),23,4.97,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil AK-47 (Desert Amber),11,5.01,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil UMP-45 (Tracer Yellow),8,5.00,CDN,2023-08-31 10:49:37.941817
Sealed Graffiti | Recoil MP7 (Frog Green),12,5.01,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil AUG (Dust Brown),9,5.01,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil AK-47 (Battle Green),11,5.06,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil MP7 (Jungle Green),17,5.07,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil SG 553 (Tracer Yellow),14,5.18,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil UMP-45 (Blood Red),8,5.25,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil MP9 (Violent Violet),9,5.25,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil UMP-45 (Cash Green),5,5.30,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil AWP (Cash Green),16,5.34,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil AWP (Princess Pink),13,5.44,CDN,2023-08-31 10:49:42.716384
Sealed Graffiti | Recoil AWP (War Pig Pink),23,5.44,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil AWP (Dust Brown),26,5.46,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil UMP-45 (Desert Amber),5,5.61,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil AWP (SWAT Blue),16,5.65,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil AWP (Wire Blue),10,5.69,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil UMP-45 (SWAT Blue),4,5.77,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil PP-Bizon (Monster Purple),7,5.82,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil AWP (Jungle Green),23,5.87,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil AK-47 (Princess Pink),14,5.91,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil UMP-45 (Tiger Orange),4,6.00,CDN,2023-08-31 10:49:45.410647
Sealed Graffiti | Recoil AK-47 (Shark White),7,5.99,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil UMP-45 (Frog Green),8,6.11,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil AWP (Battle Green),13,6.15,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil AWP (Violent Violet),16,6.30,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil AWP (Tracer Yellow),15,6.80,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil AK-47 (Cash Green),4,6.75,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil UMP-45 (Shark White),6,6.83,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil AK-47 (Blood Red),13,6.97,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil AK-47 (Frog Green),12,7.14,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil MP7 (Battle Green),12,7.15,CDN,2023-08-31 10:49:48.058373
Sealed Graffiti | Recoil AWP (Frog Green),12,7.25,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil MP7 (Tracer Yellow),11,7.95,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil UMP-45 (Wire Blue),9,8.16,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil UMP-45 (Monster Purple),8,8.14,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil UMP-45 (Monarch Blue),6,8.30,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil UMP-45 (Princess Pink),11,8.41,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil AK-47 (Tracer Yellow),5,8.51,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil Galil AR (Battle Green),14,9.48,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil AWP (Monster Purple),12,10.08,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil AWP (Desert Amber),10,10.21,CDN,2023-08-31 10:49:49.744946
Sealed Graffiti | Recoil XM1014 (Violent Violet),5,11.22,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil AWP (Brick Red),8,11.50,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil SG 553 (Desert Amber),9,11.59,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil AUG (Wire Blue),7,11.59,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil UMP-45 (Violent Violet),5,12.80,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil AWP (Bazooka Pink),14,12.95,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil AK-47 (Dust Brown),24,13.57,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil PP-Bizon (Cash Green),1,14.81,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil UMP-45 (Brick Red),4,15.46,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil Galil AR (Desert Amber),2,23.29,CDN,2023-08-31 10:49:50.870833
Sealed Graffiti | Recoil SG 553 (Tiger Orange),1,27.38,CDN,2023-08-31 10:49:53.511393
Sealed Graffiti | Recoil MAC-10 (Jungle Green),2,29.11,CDN,2023-08-31 10:49:53.511393
Sealed Graffiti | Recoil UMP-45 (War Pig Pink),12,29.48,CDN,2023-08-31 10:49:53.511393
Sealed Graffiti | Recoil AWP (Blood Red),6,39.87,CDN,2023-08-31 10:49:53.511393
Sealed Graffiti | Recoil MAC-10 (Monster Purple),8,2.31,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil MAC-10 (Shark White),18,1.46,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil Galil AR (Frog Green),13,1.68,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil MAC-10 (Battle Green),17,1.24,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil MAC-10 (SWAT Blue),17,1.31,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil FAMAS (Battle Green),16,1.34,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil M4A1-S (Blood Red),22,2.70,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil PP-Bizon (Blood Red),14,1.63,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil AUG (Shark White),16,1.49,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil XM1014 (Monarch Blue),23,1.27,CDN,2023-09-01 12:48:03.786244
Sealed Graffiti | Recoil MP7 (SWAT Blue),18,1.07,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil XM1014 (Shark White),16,1.10,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil P90 (Desert Amber),24,1.10,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil MP7 (Wire Blue),13,1.15,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil CZ-75 (Violent Violet),25,1.18,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil MP7 (Dust Brown),21,1.18,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil MAC-10 (Dust Brown),18,1.21,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil MAC-10 (Brick Red),24,1.21,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil MP7 (Monarch Blue),15,1.21,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil MAC-10 (Battle Green),17,1.24,CDN,2023-09-01 12:48:04.896537
Sealed Graffiti | Recoil P90 (Jungle Green),19,1.26,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil P90 (Shark White),14,1.27,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil MP7 (Violent Violet),16,1.27,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil XM1014 (Monarch Blue),23,1.27,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil SG 553 (Brick Red),28,1.28,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil MP7 (Cash Green),26,1.28,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil Galil AR (Violent Violet),22,1.28,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil AUG (Cash Green),15,1.24,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil P90 (Monster Purple),15,1.29,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil MAC-10 (SWAT Blue),17,1.31,CDN,2023-09-01 12:48:05.995391
Sealed Graffiti | Recoil MP9 (Desert Amber),24,1.31,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil CZ-75 (Brick Red),13,1.32,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil XM1014 (Blood Red),20,1.33,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil Galil AR (Princess Pink),24,1.33,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil MP9 (Brick Red),33,1.33,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil PP-Bizon (Dust Brown),20,1.32,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil AUG (Tiger Orange),22,1.33,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil MAC-10 (Tiger Orange),15,1.34,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil XM1014 (Desert Amber),11,1.33,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil AUG (Frog Green),17,1.33,CDN,2023-09-01 12:48:07.614732
Sealed Graffiti | Recoil FAMAS (Battle Green),16,1.34,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil MP9 (Tiger Orange),13,1.34,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil P90 (Frog Green),16,1.34,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil AUG (Monarch Blue),17,1.38,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil SG 553 (Princess Pink),18,1.38,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil XM1014 (Princess Pink),16,1.39,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil M4A4 (Battle Green),17,1.38,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil SG 553 (Monster Purple),14,1.39,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil XM1014 (Frog Green),10,1.40,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil MP7 (Monster Purple),32,1.40,CDN,2023-09-01 12:48:08.713466
Sealed Graffiti | Recoil XM1014 (Tracer Yellow),16,1.40,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil CZ-75 (Desert Amber),21,1.40,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil Galil AR (Monarch Blue),15,1.40,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil FAMAS (SWAT Blue),15,1.41,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil PP-Bizon (Brick Red),17,1.41,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil XM1014 (Dust Brown),21,1.42,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil SG 553 (Bazooka Pink),14,1.43,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil Galil AR (Bazooka Pink),14,1.43,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil MAC-10 (Wire Blue),13,1.45,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil SG 553 (Blood Red),20,1.46,CDN,2023-09-01 12:48:10.333381
Sealed Graffiti | Recoil SG 553 (Blood Red),20,1.46,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil MP7 (Blood Red),13,1.46,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil AUG (Desert Amber),14,1.46,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil MAC-10 (Cash Green),14,1.46,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil CZ-75 (Tracer Yellow),22,1.46,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil AUG (Shark White),16,1.49,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil PP-Bizon (Bazooka Pink),15,1.49,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil PP-Bizon (Tracer Yellow),18,1.47,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil FAMAS (Desert Amber),13,1.47,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil MP9 (Dust Brown),14,1.47,CDN,2023-09-01 12:48:12.434345
Sealed Graffiti | Recoil CZ-75 (Frog Green),18,1.47,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil CZ-75 (Tiger Orange),24,1.49,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil AUG (Monster Purple),13,1.49,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil SG 553 (Violent Violet),18,1.49,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil FAMAS (Dust Brown),14,1.49,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil M4A4 (Desert Amber),22,1.50,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil Galil AR (SWAT Blue),14,1.51,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil AUG (Princess Pink),15,1.52,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil P90 (Bazooka Pink),16,1.51,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil Galil AR (Jungle Green),19,1.52,CDN,2023-09-01 12:48:14.068451
Sealed Graffiti | Recoil MP9 (Tracer Yellow),15,1.52,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil AUG (War Pig Pink),19,1.53,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil P90 (Tracer Yellow),12,1.53,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil SG 553 (Cash Green),13,1.54,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil PP-Bizon (Shark White),12,1.54,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil PP-Bizon (Tiger Orange),15,1.55,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil MAC-10 (Violent Violet),11,1.55,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil FAMAS (Princess Pink),18,1.55,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil M4A4 (Dust Brown),15,1.55,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil XM1014 (Bazooka Pink),15,1.56,CDN,2023-09-01 12:48:17.711296
Sealed Graffiti | Recoil Galil AR (War Pig Pink),16,1.58,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil MP7 (Brick Red),12,1.58,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil SG 553 (Frog Green),12,1.61,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil CZ-75 (Monarch Blue),14,1.61,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil CZ-75 (Wire Blue),16,1.61,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil M4A4 (Violent Violet),29,1.61,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil M4A4 (Frog Green),18,1.61,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil PP-Bizon (Blood Red),14,1.63,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil P90 (Violent Violet),14,1.63,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil CZ-75 (Bazooka Pink),12,1.64,CDN,2023-09-01 12:48:20.362398
Sealed Graffiti | Recoil P90 (SWAT Blue),13,1.64,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil AUG (Violent Violet),10,1.65,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil SG 553 (Battle Green),13,1.63,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil M4A4 (Monster Purple),15,1.64,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil Galil AR (Tiger Orange),14,1.64,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil AUG (SWAT Blue),11,1.65,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil PP-Bizon (Jungle Green),17,1.65,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil P90 (Dust Brown),12,1.65,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil MAC-10 (War Pig Pink),11,1.66,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil SG 553 (Dust Brown),14,1.67,CDN,2023-09-01 12:48:25.559758
Sealed Graffiti | Recoil Galil AR (Frog Green),13,1.68,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil CZ-75 (Shark White),17,1.68,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil M4A4 (Tiger Orange),17,1.68,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil FAMAS (Wire Blue),15,1.69,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil M4A1-S (Dust Brown),21,1.70,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil CZ-75 (Battle Green),19,1.72,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil PP-Bizon (Frog Green),11,1.72,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil XM1014 (Tiger Orange),16,1.74,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil M4A4 (Shark White),23,1.73,CDN,2023-09-01 12:48:26.672884
Sealed Graffiti | Recoil MP9 (Wire Blue),17,1.74,CDN,2023-09-01 12:48:26.672884
