Item Name,Listings,Price,Currency,Timestamp
Sticker | Liazz (Gold) | Rio 2022,11,22.4,CDN,2023-08-30 06:11:37.913019
Sticker | broky | Rio 2022,"5,284",0.03,CDN,2023-09-05 12:53:34.876031
Sticker | acoR | Rio 2022,"3,515",0.03,CDN,2023-09-05 12:53:34.876031
Sticker | Heroic | Rio 2022,"25,345",0.03,CDN,2023-09-05 12:53:34.876031
Sticker | chopper | Rio 2022,"4,839",0.03,CDN,2023-09-05 12:53:34.876031
Sticker | vexite | Rio 2022,"4,208",0.03,CDN,2023-09-05 12:53:34.876031
Sticker | Aleksib | Rio 2022,"3,939",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | stavn | Rio 2022,"3,750",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | roeJ | Rio 2022,"2,290",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | REZ | Rio 2022,"5,744",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | isak | Rio 2022,"2,386",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | Keoz | Rio 2022,"3,066",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | Jame (Champion) | Rio 2022,"12,941",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | bLitz | Rio 2022,"2,861",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | ANNIHILATION | Rio 2022,"2,669",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | jabbi | Rio 2022,"4,067",0.03,CDN,2023-09-05 12:53:37.038897
Sticker | YEKINDAR | Rio 2022,"3,522",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | sk0R | Rio 2022,"2,395",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | NEOFRAG | Rio 2022,"2,871",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | Techno4K | Rio 2022,"4,642",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | sjuush | Rio 2022,"3,070",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | sdy | Rio 2022,"3,133",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | drop | Rio 2022,"3,552",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | Team Liquid | Rio 2022,"26,352",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | TeSeS | Rio 2022,"4,110",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | Fnatic | Rio 2022,"37,016",0.03,CDN,2023-09-05 12:53:40.170742
Sticker | F1KU | Rio 2022,"2,219",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | FASHR | Rio 2022,"2,924",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | sinnopsyy | Rio 2022,"2,186",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | saffee | Rio 2022,"2,858",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | slaxz- | Rio 2022,"3,143",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | EliGE | Rio 2022,"5,610",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | lauNX | Rio 2022,"3,372",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | Perfecto | Rio 2022,"2,393",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | Zyphon | Rio 2022,"4,387",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | fame | Rio 2022,"1,798",0.03,CDN,2023-09-05 12:53:42.813718
Sticker | FURIA | Rio 2022,"23,979",0.03,CDN,2023-09-05 12:53:44.426976
Sticker | xertioN | Rio 2022,"2,218",0.03,CDN,2023-09-05 12:53:44.426976
Sticker | gxx- | Rio 2022,"1,397",0.03,CDN,2023-09-05 12:53:44.426976
Sticker | yuurih | Rio 2022,"2,482",0.03,CDN,2023-09-05 12:53:44.426976
Sticker | Spinx | Rio 2022,"2,853",0.03,CDN,2023-09-05 12:53:44.426976
Sticker | Staehr | Rio 2022,"2,974",0.03,CDN,2023-09-05 12:53:44.426976
Sticker | JDC | Rio 2022,"2,757",0.04,CDN,2023-09-05 12:53:44.426976
Sticker | refrezh | Rio 2022,"2,886",0.04,CDN,2023-09-05 12:53:44.426976
Sticker | n0rb3r7 | Rio 2022,"3,409",0.04,CDN,2023-09-05 12:53:44.426976
Sticker | FlameZ | Rio 2022,"3,220",0.04,CDN,2023-09-05 12:53:44.426976
Sticker | FL1T | Rio 2022,"6,525",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | dupreeh | Rio 2022,"1,900",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | qikert | Rio 2022,"1,426",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | mezii | Rio 2022,"1,439",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | Liazz | Rio 2022,"1,196",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | frozen | Rio 2022,"2,220",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | electronic | Rio 2022,"3,794",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | rain | Rio 2022,"1,990",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | chelo | Rio 2022,"1,673",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | Jame | Rio 2022,"1,483",0.04,CDN,2023-09-05 12:53:45.596345
Sticker | torzsi | Rio 2022,"1,496",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | Team Spirit | Rio 2022,"14,091",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | degster | Rio 2022,"1,340",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | Sprout Esports | Rio 2022,"18,782",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | KSCERATO | Rio 2022,"1,794",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | KRIMZ | Rio 2022,"1,203",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | dumau | Rio 2022,"2,490",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | 9z Team | Rio 2022,"26,772",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | karrigan | Rio 2022,"1,241",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | latto | Rio 2022,"1,459",0.04,CDN,2023-09-05 12:53:46.708620
Sticker | b1t | Rio 2022,"2,409",0.04,CDN,2023-09-05 12:53:47.811174
Sticker | cadiaN | Rio 2022,"2,325",0.04,CDN,2023-09-05 12:53:47.811174
Sticker | kabal | Rio 2022,"1,462",0.04,CDN,2023-09-05 12:53:47.811174
Sticker | interz | Rio 2022,"2,110",0.04,CDN,2023-09-05 12:53:47.811174
Sticker | syrsoN | Rio 2022,"1,690",0.04,CDN,2023-09-05 12:53:47.811174
Sticker | boltz | Rio 2022,"1,210",0.04,CDN,2023-09-05 12:53:47.811174
Sticker | TRY | Rio 2022,"1,467",0.05,CDN,2023-09-05 12:53:47.811174
Sticker | iM | Rio 2022,904,0.05,CDN,2023-09-05 12:53:47.811174
Sticker | Twistzz | Rio 2022,"1,058",0.05,CDN,2023-09-05 12:53:47.811174
Sticker | Hobbit | Rio 2022,"2,480",0.05,CDN,2023-09-05 12:53:47.811174
Sticker | Imperial Esports | Rio 2022,"24,314",0.05,CDN,2023-09-05 12:53:49.448818
Sticker | ropz | Rio 2022,923,0.05,CDN,2023-09-05 12:53:49.448818
Sticker | fer | Rio 2022,"2,189",0.05,CDN,2023-09-05 12:53:49.448818
Sticker | TACO | Rio 2022,"1,510",0.05,CDN,2023-09-05 12:53:49.448818
Sticker | nafany | Rio 2022,"1,449",0.05,CDN,2023-09-05 12:53:49.448818
Sticker | FaZe Clan | Rio 2022,"13,791",0.05,CDN,2023-09-05 12:53:49.448818
Sticker | dav1deuS | Rio 2022,864,0.05,CDN,2023-09-05 12:53:49.448818
Sticker | dgt | Rio 2022,"1,767",0.05,CDN,2023-09-05 12:53:49.448818
Sticker | Natus Vincere | Rio 2022,"9,036",0.06,CDN,2023-09-05 12:53:49.448818
Sticker | arT | Rio 2022,"1,205",0.06,CDN,2023-09-05 12:53:49.448818
Sticker | BUDA | Rio 2022,740,0.06,CDN,2023-09-05 12:53:52.605689
Sticker | apEX | Rio 2022,"1,929",0.06,CDN,2023-09-05 12:53:52.605689
Sticker | dexter | Rio 2022,871,0.06,CDN,2023-09-05 12:53:52.605689
Sticker | Outsiders | Rio 2022,"19,360",0.06,CDN,2023-09-05 12:53:52.605689
Sticker | Ax1Le | Rio 2022,650,0.07,CDN,2023-09-05 12:53:52.605689
Sticker | es3tag | Rio 2022,827,0.07,CDN,2023-09-05 12:53:52.605689
Sticker | nexa | Rio 2022,967,0.08,CDN,2023-09-05 12:53:52.605689
Sticker | sh1ro | Rio 2022,519,0.08,CDN,2023-09-05 12:53:52.605689
"Sticker | qikert (Glitter, Champion) | Rio 2022",505,0.08,CDN,2023-09-05 12:53:52.605689
"Sticker | FL1T (Glitter, Champion) | Rio 2022",474,0.08,CDN,2023-09-05 12:53:52.605689
Sticker | faveN (Glitter) | Rio 2022,534,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | REZ (Glitter) | Rio 2022,160,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | slaxz- (Glitter) | Rio 2022,493,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | bLitz (Glitter) | Rio 2022,387,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | refrezh (Glitter) | Rio 2022,357,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | neaLaN (Glitter) | Rio 2022,334,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | aliStair (Glitter) | Rio 2022,197,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | magixx (Glitter) | Rio 2022,253,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | F1KU (Glitter) | Rio 2022,313,0.08,CDN,2023-09-05 12:53:57.285559
Sticker | NAF (Glitter) | Rio 2022,278,0.08,CDN,2023-09-05 12:53:57.285559
"Sticker | n0rb3r7 (Glitter, Champion) | Rio 2022",667,0.08,CDN,2023-09-05 12:53:59.410237
Sticker | NAF (Glitter) | Rio 2022,278,0.08,CDN,2023-09-05 12:53:59.410237
Sticker | vexite (Glitter) | Rio 2022,203,0.08,CDN,2023-09-05 12:53:59.410237
Sticker | roeJ (Glitter) | Rio 2022,261,0.08,CDN,2023-09-05 12:53:59.410237
"Sticker | fame (Glitter, Champion) | Rio 2022",747,0.08,CDN,2023-09-05 12:53:59.410237
Sticker | mezii (Glitter) | Rio 2022,489,0.08,CDN,2023-09-05 12:53:59.410237
Sticker | Brehze (Glitter) | Rio 2022,604,0.09,CDN,2023-09-05 12:53:59.410237
Sticker | juanflatroo (Glitter) | Rio 2022,315,0.09,CDN,2023-09-05 12:53:59.410237
Sticker | Snappi (Glitter) | Rio 2022,448,0.09,CDN,2023-09-05 12:53:59.410237
Sticker | siuhy (Glitter) | Rio 2022,187,0.09,CDN,2023-09-05 12:53:59.410237
Sticker | lauNX (Glitter) | Rio 2022,501,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | jabbi (Glitter) | Rio 2022,226,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | Dycha (Glitter) | Rio 2022,362,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | tabseN (Glitter) | Rio 2022,365,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | IEM (Glitter) | Rio 2022,"4,862",0.09,CDN,2023-09-05 12:54:02.556940
Sticker | Keoz (Glitter) | Rio 2022,359,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | chelo (Glitter) | Rio 2022,368,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | TeSeS (Glitter) | Rio 2022,266,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | ANNIHILATION (Glitter) | Rio 2022,182,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | sjuush (Glitter) | Rio 2022,346,0.09,CDN,2023-09-05 12:54:02.556940
Sticker | Brollan (Glitter) | Rio 2022,294,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | NEOFRAG (Glitter) | Rio 2022,341,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | oSee (Glitter) | Rio 2022,154,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | sinnopsyy (Glitter) | Rio 2022,453,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | Patsi (Glitter) | Rio 2022,502,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | acoR (Glitter) | Rio 2022,280,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | dgt (Glitter) | Rio 2022,312,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | maden (Glitter) | Rio 2022,374,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | FASHR (Glitter) | Rio 2022,231,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | dumau (Glitter) | Rio 2022,233,0.09,CDN,2023-09-05 12:54:04.177252
Sticker | coldzera | Rio 2022,652,0.09,CDN,2023-09-05 12:54:18.020094
Sticker | Staehr (Glitter) | Rio 2022,265,0.09,CDN,2023-09-05 12:54:18.020094
Sticker | hampus (Glitter) | Rio 2022,430,0.09,CDN,2023-09-05 12:54:18.020094
Sticker | SunPayus (Glitter) | Rio 2022,159,0.09,CDN,2023-09-05 12:54:18.020094
Sticker | v4lde (Glitter) | Rio 2022,376,0.09,CDN,2023-09-05 12:54:18.020094
"Sticker | Jame (Glitter, Champion) | Rio 2022",393,0.09,CDN,2023-09-05 12:54:18.020094
Sticker | HexT (Glitter) | Rio 2022,277,0.09,CDN,2023-09-05 12:54:18.020094
Sticker | latto (Glitter) | Rio 2022,467,0.10,CDN,2023-09-05 12:54:18.020094
Sticker | max | Rio 2022,405,0.10,CDN,2023-09-05 12:54:18.020094
Sticker | Sico (Glitter) | Rio 2022,300,0.10,CDN,2023-09-05 12:54:18.020094
Sticker | S1ren (Glitter) | Rio 2022,406,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | Techno4K (Glitter) | Rio 2022,166,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | Zyphon (Glitter) | Rio 2022,645,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | Magisk (Glitter) | Rio 2022,127,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | FL1T (Glitter) | Rio 2022,211,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | nicoodoz (Glitter) | Rio 2022,165,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | EliGE (Glitter) | Rio 2022,385,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | rigoN (Glitter) | Rio 2022,288,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | SENER1 (Glitter) | Rio 2022,129,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | Aleksib (Glitter) | Rio 2022,268,0.10,CDN,2023-09-05 12:54:19.650620
Sticker | VINI | Rio 2022,631,0.11,CDN,2023-09-05 12:54:20.823549
Sticker | Cloud9 | Rio 2022,"10,627",0.11,CDN,2023-09-05 12:54:20.823549
Sticker | Spinx (Glitter) | Rio 2022,262,0.11,CDN,2023-09-05 12:54:20.823549
Sticker | stavn (Glitter) | Rio 2022,166,0.11,CDN,2023-09-05 12:54:20.823549
Sticker | INS | Rio 2022,"1,709",0.11,CDN,2023-09-05 12:54:20.823549
Sticker | Perfecto (Glitter) | Rio 2022,214,0.11,CDN,2023-09-05 12:54:20.823549
Sticker | karrigan (Glitter) | Rio 2022,351,0.11,CDN,2023-09-05 12:54:20.823549
Sticker | MOUZ | Rio 2022,"9,787",0.11,CDN,2023-09-05 12:54:20.823549
Sticker | k1to (Glitter) | Rio 2022,223,0.11,CDN,2023-09-05 12:54:20.823549
Sticker | JDC (Glitter) | Rio 2022,225,0.11,CDN,2023-09-05 12:54:20.823549
Sticker | qikert (Glitter) | Rio 2022,155,0.11,CDN,2023-09-05 12:54:21.954130
Sticker | CeRq (Glitter) | Rio 2022,228,0.11,CDN,2023-09-05 12:54:21.954130
Sticker | KRIMZ (Glitter) | Rio 2022,179,0.11,CDN,2023-09-05 12:54:21.954130
Sticker | broky (Glitter) | Rio 2022,153,0.11,CDN,2023-09-05 12:54:21.954130
Sticker | YEKINDAR (Glitter) | Rio 2022,255,0.12,CDN,2023-09-05 12:54:21.954130
Sticker | BIG (Glitter) | Rio 2022,"2,473",0.12,CDN,2023-09-05 12:54:21.954130
Sticker | fame (Glitter) | Rio 2022,307,0.12,CDN,2023-09-05 12:54:21.954130
Sticker | BUDA (Glitter) | Rio 2022,191,0.12,CDN,2023-09-05 12:54:21.954130
Sticker | Grayhound Gaming (Glitter) | Rio 2022,"1,381",0.12,CDN,2023-09-05 12:54:21.954130
Sticker | saffee (Glitter) | Rio 2022,385,0.13,CDN,2023-09-05 12:54:21.954130
Sticker | chopper (Glitter) | Rio 2022,256,0.13,CDN,2023-09-05 12:54:23.096498
Sticker | yuurih (Glitter) | Rio 2022,160,0.13,CDN,2023-09-05 12:54:23.096498
Sticker | kabal (Glitter) | Rio 2022,118,0.13,CDN,2023-09-05 12:54:23.096498
Sticker | ENCE (Glitter) | Rio 2022,"1,803",0.13,CDN,2023-09-05 12:54:23.096498
Sticker | dupreeh (Glitter) | Rio 2022,138,0.14,CDN,2023-09-05 12:54:23.096498
Sticker | xertioN (Glitter) | Rio 2022,178,0.14,CDN,2023-09-05 12:54:23.096498
Sticker | Krimbo (Glitter) | Rio 2022,756,0.14,CDN,2023-09-05 12:54:23.096498
Sticker | sdy (Glitter) | Rio 2022,165,0.14,CDN,2023-09-05 12:54:23.096498
Sticker | nafany (Glitter) | Rio 2022,155,0.14,CDN,2023-09-05 12:54:23.096498
Sticker | electronic (Glitter) | Rio 2022,415,0.14,CDN,2023-09-05 12:54:23.096498
Sticker | ZywOo | Rio 2022,807,0.14,CDN,2023-09-05 12:54:24.728181
Sticker | Bad News Eagles (Glitter) | Rio 2022,"1,314",0.14,CDN,2023-09-05 12:54:24.728181
Sticker | Hobbit (Glitter) | Rio 2022,178,0.14,CDN,2023-09-05 12:54:24.728181
Sticker | IHC Esports (Glitter) | Rio 2022,"1,878",0.15,CDN,2023-09-05 12:54:24.728181
Sticker | degster (Glitter) | Rio 2022,188,0.15,CDN,2023-09-05 12:54:24.728181
Sticker | dav1deuS (Glitter) | Rio 2022,269,0.15,CDN,2023-09-05 12:54:24.728181
Sticker | interz (Glitter) | Rio 2022,284,0.15,CDN,2023-09-05 12:54:24.728181
Sticker | isak (Glitter) | Rio 2022,248,0.15,CDN,2023-09-05 12:54:24.728181
Sticker | apEX (Glitter) | Rio 2022,141,0.16,CDN,2023-09-05 12:54:24.728181
Sticker | frozen (Glitter) | Rio 2022,221,0.16,CDN,2023-09-05 12:54:24.728181
Sticker | Evil Geniuses (Glitter) | Rio 2022,"1,482",0.16,CDN,2023-09-05 12:54:28.891548
Sticker | torzsi (Glitter) | Rio 2022,199,0.16,CDN,2023-09-05 12:54:28.891548
Sticker | GamerLegion (Glitter) | Rio 2022,"1,173",0.16,CDN,2023-09-05 12:54:28.891548
Sticker | syrsoN (Glitter) | Rio 2022,175,0.16,CDN,2023-09-05 12:54:28.891548
Sticker | gxx- (Glitter) | Rio 2022,124,0.16,CDN,2023-09-05 12:54:28.891548
Sticker | TRY (Glitter) | Rio 2022,161,0.17,CDN,2023-09-05 12:54:28.891548
Sticker | TACO (Glitter) | Rio 2022,195,0.17,CDN,2023-09-05 12:54:28.891548
Sticker | w0nderful (Glitter) | Rio 2022,181,0.17,CDN,2023-09-05 12:54:28.891548
Sticker | fer (Glitter) | Rio 2022,212,0.17,CDN,2023-09-05 12:54:28.891548
Sticker | Ninjas in Pyjamas (Glitter) | Rio 2022,"1,011",0.17,CDN,2023-09-05 12:54:28.891548
Sticker | cadiaN (Glitter) | Rio 2022,95,0.18,CDN,2023-09-05 12:54:30.514663
Sticker | FlameZ (Glitter) | Rio 2022,134,0.19,CDN,2023-09-05 12:54:30.514663
Sticker | n0rb3r7 (Glitter) | Rio 2022,86,0.20,CDN,2023-09-05 12:54:30.514663
Sticker | FalleN | Rio 2022,"1,680",0.21,CDN,2023-09-05 12:54:30.514663
Sticker | OG (Glitter) | Rio 2022,"1,078",0.21,CDN,2023-09-05 12:54:30.514663
Sticker | Vitality (Glitter) | Rio 2022,"1,007",0.23,CDN,2023-09-05 12:54:30.514663
Sticker | Liazz (Glitter) | Rio 2022,144,0.24,CDN,2023-09-05 12:54:30.514663
Sticker | Heroic (Glitter) | Rio 2022,"1,000",0.25,CDN,2023-09-05 12:54:30.514663
Sticker | Jame (Glitter) | Rio 2022,142,0.25,CDN,2023-09-05 12:54:30.514663
Sticker | rain (Glitter) | Rio 2022,147,0.25,CDN,2023-09-05 12:54:30.514663
Sticker | drop (Glitter) | Rio 2022,154,0.26,CDN,2023-09-05 12:54:33.722543
Sticker | max (Glitter) | Rio 2022,183,0.27,CDN,2023-09-05 12:54:33.722543
Sticker | KSCERATO (Glitter) | Rio 2022,194,0.27,CDN,2023-09-05 12:54:33.722543
Sticker | sk0R (Glitter) | Rio 2022,120,0.28,CDN,2023-09-05 12:54:33.722543
Sticker | s1mple | Rio 2022,545,0.29,CDN,2023-09-05 12:54:33.722543
Sticker | Fnatic (Glitter) | Rio 2022,"1,074",0.29,CDN,2023-09-05 12:54:33.722543
Sticker | b1t (Glitter) | Rio 2022,90,0.31,CDN,2023-09-05 12:54:33.722543
Sticker | NQZ | Rio 2022,184,0.32,CDN,2023-09-05 12:54:33.722543
Sticker | Ax1Le (Glitter) | Rio 2022,106,0.32,CDN,2023-09-05 12:54:33.722543
Sticker | iM (Glitter) | Rio 2022,109,0.32,CDN,2023-09-05 12:54:33.722543
Sticker | Team Liquid (Glitter) | Rio 2022,647,0.35,CDN,2023-09-05 12:54:35.344956
Sticker | Sprout Esports (Glitter) | Rio 2022,"1,189",0.35,CDN,2023-09-05 12:54:35.344956
Sticker | Team Spirit (Glitter) | Rio 2022,636,0.36,CDN,2023-09-05 12:54:35.344956
Sticker | 00 Nation | Rio 2022,"2,440",0.37,CDN,2023-09-05 12:54:35.344956
Sticker | Natus Vincere (Glitter) | Rio 2022,509,0.37,CDN,2023-09-05 12:54:35.344956
Sticker | coldzera (Glitter) | Rio 2022,191,0.38,CDN,2023-09-05 12:54:35.344956
Sticker | FURIA (Glitter) | Rio 2022,687,0.40,CDN,2023-09-05 12:54:35.344956
Sticker | dexter (Glitter) | Rio 2022,104,0.42,CDN,2023-09-05 12:54:35.344956
Sticker | ropz (Glitter) | Rio 2022,121,0.46,CDN,2023-09-05 12:54:35.344956
Sticker | sh1ro (Glitter) | Rio 2022,166,0.48,CDN,2023-09-05 12:54:35.344956
Sticker | arT (Glitter) | Rio 2022,84,0.50,CDN,2023-09-05 12:54:37.983664
Sticker | Twistzz (Glitter) | Rio 2022,108,0.50,CDN,2023-09-05 12:54:37.983664
Sticker | nexa (Glitter) | Rio 2022,162,0.53,CDN,2023-09-05 12:54:37.983664
Sticker | Outsiders (Glitter) | Rio 2022,"1,212",0.54,CDN,2023-09-05 12:54:37.983664
Sticker | IEM (Holo) | Rio 2022,314,0.62,CDN,2023-09-05 12:54:37.983664
Sticker | FaZe Clan (Glitter) | Rio 2022,564,0.62,CDN,2023-09-05 12:54:37.983664
"Sticker | FL1T (Holo, Champion) | Rio 2022",81,0.65,CDN,2023-09-05 12:54:37.983664
"Sticker | n0rb3r7 (Holo, Champion) | Rio 2022",56,0.69,CDN,2023-09-05 12:54:37.983664
Sticker | 9z Team (Glitter) | Rio 2022,693,0.70,CDN,2023-09-05 12:54:37.983664
Sticker | es3tag (Glitter) | Rio 2022,76,0.71,CDN,2023-09-05 12:54:37.983664
Sticker | hampus (Holo) | Rio 2022,27,0.72,CDN,2023-09-05 12:54:40.605291
Sticker | vexite (Holo) | Rio 2022,35,0.75,CDN,2023-09-05 12:54:40.605291
Sticker | v4lde (Holo) | Rio 2022,37,0.77,CDN,2023-09-05 12:54:40.605291
"Sticker | fame (Holo, Champion) | Rio 2022",78,0.77,CDN,2023-09-05 12:54:40.605291
Sticker | faveN (Holo) | Rio 2022,71,0.78,CDN,2023-09-05 12:54:40.605291
Sticker | bLitz (Holo) | Rio 2022,31,0.81,CDN,2023-09-05 12:54:40.605291
Sticker | Patsi (Holo) | Rio 2022,66,0.81,CDN,2023-09-05 12:54:40.605291
Sticker | Snappi (Holo) | Rio 2022,38,0.81,CDN,2023-09-05 12:54:40.605291
Sticker | roeJ (Holo) | Rio 2022,40,0.82,CDN,2023-09-05 12:54:40.605291
Sticker | Imperial Esports (Glitter) | Rio 2022,567,0.82,CDN,2023-09-05 12:54:40.605291
Sticker | VINI (Glitter) | Rio 2022,87,0.83,CDN,2023-09-05 12:54:43.331152
"Sticker | qikert (Holo, Champion) | Rio 2022",122,0.83,CDN,2023-09-05 12:54:43.331152
Sticker | NEOFRAG (Holo) | Rio 2022,48,0.83,CDN,2023-09-05 12:54:43.331152
Sticker | Brehze (Holo) | Rio 2022,32,0.83,CDN,2023-09-05 12:54:43.331152
Sticker | neaLaN (Holo) | Rio 2022,41,0.84,CDN,2023-09-05 12:54:43.331152
Sticker | rigoN (Holo) | Rio 2022,31,0.84,CDN,2023-09-05 12:54:43.331152
Sticker | Zyphon (Holo) | Rio 2022,55,0.86,CDN,2023-09-05 12:54:43.331152
Sticker | isak (Holo) | Rio 2022,39,0.87,CDN,2023-09-05 12:54:43.331152
Sticker | nicoodoz (Holo) | Rio 2022,38,0.88,CDN,2023-09-05 12:54:43.331152
Sticker | REZ (Holo) | Rio 2022,40,0.88,CDN,2023-09-05 12:54:43.331152
Sticker | magixx (Holo) | Rio 2022,56,0.88,CDN,2023-09-05 12:54:45.012782
Sticker | S1ren (Holo) | Rio 2022,73,0.88,CDN,2023-09-05 12:54:45.012782
Sticker | Dycha (Holo) | Rio 2022,53,0.88,CDN,2023-09-05 12:54:45.012782
Sticker | SENER1 (Holo) | Rio 2022,34,0.93,CDN,2023-09-05 12:54:45.012782
Sticker | HexT (Holo) | Rio 2022,32,0.93,CDN,2023-09-05 12:54:45.012782
Sticker | juanflatroo (Holo) | Rio 2022,31,0.94,CDN,2023-09-05 12:54:45.012782
Sticker | Aleksib (Holo) | Rio 2022,47,0.94,CDN,2023-09-05 12:54:45.012782
Sticker | TeSeS (Holo) | Rio 2022,39,0.95,CDN,2023-09-05 12:54:45.012782
Sticker | Sico (Holo) | Rio 2022,65,0.95,CDN,2023-09-05 12:54:45.012782
Sticker | FL1T (Holo) | Rio 2022,38,0.96,CDN,2023-09-05 12:54:45.012782
Sticker | sinnopsyy (Holo) | Rio 2022,27,0.96,CDN,2023-09-05 12:54:47.726019
Sticker | Brollan (Holo) | Rio 2022,31,0.97,CDN,2023-09-05 12:54:47.726019
Sticker | chopper (Holo) | Rio 2022,52,0.97,CDN,2023-09-05 12:54:47.726019
Sticker | Keoz (Holo) | Rio 2022,54,0.98,CDN,2023-09-05 12:54:47.726019
Sticker | Techno4K (Holo) | Rio 2022,47,0.98,CDN,2023-09-05 12:54:47.726019
Sticker | maden (Holo) | Rio 2022,46,0.99,CDN,2023-09-05 12:54:47.726019
Sticker | n0rb3r7 (Holo) | Rio 2022,61,1.00,CDN,2023-09-05 12:54:47.726019
Sticker | EliGE (Holo) | Rio 2022,75,1.01,CDN,2023-09-05 12:54:47.726019
Sticker | Krimbo (Holo) | Rio 2022,31,1.01,CDN,2023-09-05 12:54:47.726019
Sticker | Grayhound Gaming (Holo) | Rio 2022,233,1.01,CDN,2023-09-05 12:54:47.726019
Sticker | sjuush (Holo) | Rio 2022,47,1.01,CDN,2023-09-05 12:54:50.412783
Sticker | MOUZ (Glitter) | Rio 2022,584,1.01,CDN,2023-09-05 12:54:50.412783
Sticker | slaxz- (Holo) | Rio 2022,39,1.01,CDN,2023-09-05 12:54:50.412783
Sticker | FalleN (Glitter) | Rio 2022,270,1.03,CDN,2023-09-05 12:54:50.412783
